gene,HR,coef,p_value,CI_lower,CI_upper,n_samples,covariates,feature_type,gene_transform,q_value
NUDC,0.016521270996454722,-4.103106577017392,0.004068373625515781,0.0010053346343409076,0.27150402066595697,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.1283990270955332
SLC9A1,0.0862597355430944,-2.4503923535787044,0.0432957616050624,0.008010818445656978,0.9288366758578263,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.14051217761263737
TMEM222,0.5937947472245785,-0.521221562726332,0.31241311095512725,0.21599269663510903,1.6324265001754148,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.4043700261586767
CSF3R,0.2635744905951057,-1.3334192541962993,0.09898105682011604,0.0540681762238414,1.2848872838776455,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.19625455409230605
MAP3K6,1.0248272673717556,0.024524078752030335,0.9466164166071167,0.499898224492881,2.100969510372039,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.9540608377910952
MEAF6,0.1505472018547367,-1.8934786103796484,0.031198336761249397,0.02689102793345601,0.8428260921217232,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.130609014962843
WASF2,0.023316578799604706,-3.7585906349688147,0.00550508273350609,0.0016410697368753552,0.33128564539452526,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.1283990270955332
GNL2,0.13890949486234314,-1.9739326740178418,0.04486631116016132,0.020188221705679264,0.9557972982574839,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.14205042713134844
RSPO1,0.0681108883667926,-2.6866181906955946,0.012123743284512047,0.008348004738638403,0.5557128031614346,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.1283990270955332
CDCA8,0.10354841660344642,-2.2677159823878608,0.029425165029175693,0.013451625534166536,0.7970988007246257,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.12940659936441096
FGR,0.8129490409630075,-0.2070868516411182,0.5520875340470703,0.41079474815111566,1.6087989103491627,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.6125497852812348
EPHA10,0.6923524638318437,-0.3676601122370005,0.29005842241637514,0.35037149422953523,1.3681248105760326,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.38433724504832034
FAM76A,0.5214315994028206,-0.6511771744038717,0.18494436154859298,0.19910694483451422,1.3655521312014656,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.28440342173376504
STX12,0.8595645495383998,-0.15132935571287467,0.7118825208134869,0.3850401630030834,1.9188938864469456,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.751556714563185
PPP1R8,0.27831660905139183,-1.2789959318452102,0.08918439028795229,0.06368396720914081,1.2163208146170128,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.18684648636118104
SEMA3A,0.05917367504761956,-2.827278514240539,0.039744329444286804,0.003997944026028441,0.8758311261600351,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.13808734411917872
RPA2,0.042624378537143105,-3.155328923258511,0.017997424303598703,0.0031212359195220978,0.5820891763785188,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.1283990270955332
SMPDL3B,0.22368290607784735,-1.4975258278990957,0.16444750947852566,0.02708706085294775,1.8471565720274936,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.26348975950536496
EYA3,0.6929766903634881,-0.3667589161970538,0.6264336849108338,0.15825384047742339,3.0344710241369577,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.6770235881885006
YRDC,0.6334611350945304,-0.4565566305985117,0.32663203729048457,0.2544129794127605,1.5772505420182361,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.41689970173076685
MTF1,0.02689318872955375,-3.615882231516455,0.009880592116629517,0.0017245279649398266,0.4193864145709188,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.1283990270955332
SESN2,0.2724450829254415,-1.3003182157376865,0.11260452926901357,0.05465922527333627,1.3579834481565476,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.21043083010585253
INPP5B,0.2742620626885397,-1.29367119651499,0.15975464647734203,0.0451763903266752,1.665021894982117,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.25814795603386187
RCC1,0.2556790734725904,-1.3638322401882086,0.07099024501673434,0.05817437792679664,1.1237213175543104,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.1671823636897284
TRNAU1AP,0.3968955774276221,-0.9240820620427469,0.25085931259623023,0.08197094006416106,1.9217310336846853,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.34885641264653183
TAF12,0.2299094491816246,-1.4700697467891506,0.09375472621377164,0.04120072684768704,1.2829471435882067,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.19081598071811826
GMEB1,0.045324206717265954,-3.0939140245955232,0.013191641822794229,0.0039246172099502916,0.5234354345032988,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.1283990270955332
SF3A3,0.03711922254779569,-3.293620315577769,0.010692113967355706,0.0029600213512465828,0.4654820080850171,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.1283990270955332
EPB41,0.06338090315187786,-2.758592675027929,0.012492973390732515,0.007276512290955747,0.5520692776594052,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.1283990270955332
UTP11,0.11741542428821611,-2.1420369978652687,0.1012147071779465,0.009062972225345602,1.5211766645633842,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.19863239733033475
PTPRU,0.2822363236886901,-1.2650105317279572,0.16633905048080583,0.047057525070515444,1.692765233401904,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.2656801580551187
MECR,0.8049020414455011,-0.21703469661345606,0.7169827843920114,0.24894676992939405,2.602433028180613,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.755890969099633
CASP9,0.5938719799869487,-0.5210915047551696,0.3008933145702028,0.22127856416895428,1.5938458835277498,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.3942252958498576
ARHGEF19,0.3031919076644374,-1.193389315331189,0.08410497641714586,0.07827810534455686,1.1743428442547612,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.18184975697102165
FBXO42,0.47692697869277145,-0.7403918843139515,0.20034659498635854,0.15357040384475587,1.4811404887295445,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.29976374353226404
NECAP2,0.543363515803008,-0.6099767248346304,0.21097311001980198,0.20893772935252536,1.4130713070383867,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.30993332177667365
CDK14,0.06817316042615366,-2.68570433372926,0.010130482751583115,0.008801456414813988,0.528046675851011,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.1283990270955332
PADI2,0.1559855231409969,-1.8579920764170466,0.18525277940752444,0.009982935516979813,2.437307482171497,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.2846192635082848
KCNAB2,0.07965961460518177,-2.529992539237056,0.01791463240135958,0.009807714228910967,0.6470064329913396,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.1283990270955332
PSMC2,0.28535781643361235,-1.254011389931578,0.1036357295436981,0.06302575606342398,1.2919969308708594,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.20088235161127535
XRCC2,0.042305811100122805,-3.1628308241119387,0.009277473293052183,0.003904768340800995,0.4583579604807313,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.1283990270955332
GALNTL5,1.128922305120575,0.12126346536865104,0.788945748559268,0.46457463067146837,2.7432956663103107,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.8181991964699051
HES2,1.0382778483081931,0.03756342552219681,0.9318864242530575,0.4387570913383964,2.456987958870516,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.9415240174713058
ESPN,0.318715729074906,-1.143455704917574,0.11345496582838849,0.07735601061550895,1.3131457420243873,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.21129133546226433
NOL9,1.032819283600651,0.03229223156174921,0.9273191986006128,0.516047677674933,2.0670874392526644,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.9378795148458613
ZBTB48,0.022610696963839078,-3.7893321676990177,0.012705129796294809,0.0011479982732783465,0.4453348311497016,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.1283990270955332
ABCF2,0.1838438747673535,-1.6936683882578876,0.08563728220775733,0.026651997057973983,1.2681440049672446,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.18307673383534787
NUB1,0.15756899694537277,-1.8478918408000204,0.05278334675460359,0.024282695163399894,1.022456058987756,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.15008500765470392
VAMP3,0.6969758817192878,-0.36100447180555006,0.38220296661258657,0.3101469868073162,1.5662747031625184,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.4667312477107452
PER3,0.07062812775779327,-2.650326803660154,0.02463385186981114,0.006998940850868317,0.7127267592141882,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.12871663574028444
FASTK,0.5079910796112718,-0.6772913913781617,0.180876113468595,0.18836517748610926,1.3699715648538882,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.28013165031253245
UBE4B,0.7550885825449865,-0.2809202087413349,0.3258119371355954,0.4311615337097587,1.3223785586438832,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.41607188274542845
PGD,0.11716655799195454,-2.1441587839223937,0.060841563643490214,0.01245164471776456,1.102505140714184,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.15779584753755452
SLC4A2,0.40418389807366223,-0.9058853113383678,0.1869878048445377,0.10524867876907101,1.5521774275234692,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.28632693233180634
UTS2,0.5384119777232121,-0.6191312540134678,0.336289687734075,0.15241219713175883,1.9019964491766752,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.4251256178148576
PARK7,0.15511687803659072,-1.8635763943681778,0.13501792755061987,0.013468566689200896,1.7864741220838949,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.23345311896718557
TNFRSF9,0.7094760820543705,-0.34322849393776533,0.5798729502208835,0.21046015596304332,2.3916940890968883,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.636204262808521
CORT,0.10276752527211461,-2.2752858778908585,0.0332066448582632,0.012659407411462435,0.8342542353911551,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.13276160816051696
CA6,0.46906783260681284,-0.7570078885702104,0.10091909888654002,0.1898578511503619,1.1588914035069313,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.19831472923436894
ABCB8,0.13106748058844533,-2.032042969413465,0.03202827187374178,0.02045331816235791,0.8398971908341982,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.1317445637344861
DFFA,0.07375145800309309,-2.607054514424157,0.010971429475447842,0.009893203363338094,0.5497994287410183,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.1283990270955332
SLC2A5,1.3745379347261908,0.31811762717006886,0.6487652221607202,0.349667962105352,5.403281795179437,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.6975756244883781
NOS3,0.10130434267867824,-2.2896259991628725,0.0241305471335192,0.01384755588600069,0.7411105562631528,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.12866178506775175
MASP2,0.6961626387973657,-0.3621719695128057,0.3421581267829132,0.32974118800036734,1.4697660992741122,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.4305148758058789
H6PD,0.2247856765289483,-1.492607879500821,0.14831007953608696,0.029705923709807524,1.7009604167230379,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.24685645323776592
SLC25A33,0.06498316966363316,-2.733626970866005,0.01108041951052088,0.007884356705819091,0.5355937709434002,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.1283990270955332
KLHL7,0.2636469703938942,-1.3331443040866844,0.06493614191946541,0.06400314142224336,1.086036145308984,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.16115797943723684
ANGPTL7,0.06213301417000172,-2.7784778021608485,0.016605633556798234,0.006396817092300618,0.6035050548023717,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.1283990270955332
LZIC,0.21862955894709535,-1.5203764930438852,0.03245001816510486,0.0542793379595053,0.8806091938899742,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.1320075695855952
MTOR,0.11788447620429304,-2.138050149282742,0.03196337566609802,0.01670940191033636,0.8316724802318668,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.1316727991882059
NMNAT1,0.4098085042853988,-0.8920652911100894,0.3838422246197848,0.055034053002510575,3.051619879367678,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.46810611735397206
FAM126A,0.23320940857352157,-1.4558184798071299,0.27569245171474405,0.017018409625782313,3.19575268448221,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.3712727119045446
RBP7,0.7084390421805373,-0.3446912614067345,0.5455040194998906,0.23171202657806625,2.165989758484056,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.6071662170166018
TOMM7,0.7482196057959049,-0.29005875346072074,0.4475200823266189,0.3539751309952675,1.581559068636559,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.5246641664650409
RINT1,0.19900758514148179,-1.6144123386951987,0.10824792889433839,0.02775060376575907,1.4271408030664459,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.20608392587525975
FBXO44,0.02816623320937203,-3.5696314224219083,0.00887989037785721,0.0019432012117427185,0.408262761679345,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.1283990270955332
MAD2L2,0.6631922982526236,-0.4106902882371932,0.45017197029475053,0.2284010185279542,1.9256657754692388,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.5265995584777029
KMT2E,0.10054753386019645,-2.2971246895665285,0.043088724882775965,0.010858165160089306,0.9310787242882758,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.14051217761263737
DRAXIN,0.14286702943657154,-1.9458409453939411,0.11352606844263419,0.012832829693136712,1.5905290250167086,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.21133742181705562
AGTRAP,0.0633756744620057,-2.7586751747289076,0.02256065123711983,0.005920709809057622,0.6783774653791743,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.1283990270955332
MTHFR,0.13162187980447682,-2.02782201399813,0.0874431810723871,0.012863396802927049,1.3467919484005983,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.18496139615326915
ORC5,0.18195302872337757,-1.7040067091522182,0.04609085353688895,0.03410003649839066,0.970875930387134,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.14330579239780716
DNAJC2,0.06531009214080931,-2.7286087042461915,0.012103734609514144,0.007750208136826162,0.5503604626014283,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.1283990270955332
SLC26A5,0.058122947031653584,-2.8451947355839082,0.007556556679414957,0.007206489847371258,0.4687825894706168,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.1283990270955332
CLCN6,0.2851530468523589,-1.2547292363503726,0.08858774283125546,0.06728133176320662,1.208541180715004,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.186087322792671
PMPCB,0.08465332444033391,-2.469190898399973,0.023317653022989247,0.010023309019701474,0.7149520507364209,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.1283990270955332
NPPB,0.06920037537819139,-2.670748991832888,0.010055611426434045,0.009054870920151952,0.5288525915731371,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.1283990270955332
MFN2,0.18871162012119627,-1.66753524863504,0.09295468753658709,0.026972386778368815,1.3203160647735739,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.19009289196140874
MIIP,0.5777757929639469,-0.5485693870094455,0.23050707907120063,0.23568556199581978,1.41639930807912,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.3297746151105451
TP73,0.9426315797581145,-0.05907976223373211,0.9358401860200757,0.2236818928714258,3.9724015375175097,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.9451695631514233
LRRC47,0.10591897647632069,-2.2450808500168584,0.05957343792630537,0.010247082658202402,1.0948315683597147,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.15648045118421985
WRAP73,0.19687331871732133,-1.6251948092872308,0.050222894999364026,0.03869792179939816,1.001581010569275,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.14773556203867197
TPRG1L,0.10257165580801658,-2.27719364359319,0.02617507058044934,0.013781983678008342,0.7633839090947625,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.12871663574028444
ARHGEF16,0.1941889175535797,-1.638923791933637,0.14179091133764782,0.021810297308467234,1.7289693564145678,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.24027682992999744
ACAP3,0.3007104287280435,-1.2016075080857391,0.10257020871146685,0.07106009782240823,1.272539226892091,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.19995050520905533
INTS11,0.13326106516591957,-2.015445178739067,0.11026855254558623,0.011232119836442607,1.5810471885759254,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.2082207639328984
ATAD3A,0.5191294803461134,-0.6556019464956461,0.30121568963279444,0.14979154241844175,1.799136406590914,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.39455778347443204
SSU72,0.5135777503948226,-0.666353848427117,0.355101907708121,0.1250956255690766,2.108483845863657,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.4426878854912014
PEX10,0.16052500291223856,-1.8293055671600624,0.033728434511460494,0.0296620127503345,0.8687298726780973,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.1333902388086652
RER1,0.32896411790558655,-1.1118065982814467,0.23380378263839643,0.052758303070984905,2.0511916526920326,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.3330973265776404
SKI,0.2998900922987034,-1.2043392304561134,0.2569731436186762,0.03737861273077798,2.40603010354293,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.35404670950666206
PRKCZ,0.271506375134218,-1.3037696587264842,0.09841190131165593,0.05784298028967745,1.274410678173128,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.19553427000593715
GABRD,0.3496245219256676,-1.0508954948526745,0.2563865741143883,0.056945115279409576,2.1465810672605774,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.35349922598718236
PLCH2,0.7164819476450183,-0.33340222722319435,0.5517516686903003,0.2389753767759074,2.1481141204877146,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.6123261581205158
PRXL2B,0.026176835172758046,-3.6428804130210457,0.006178328398255366,0.001929612683100726,0.3551110052617611,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.1283990270955332
MIB2,0.335292489463688,-1.0927520252129939,0.22068464507657629,0.05833589578484033,1.9271334052261526,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.3200407051969392
MMP23B,0.8007889003810601,-0.22215791174019794,0.5728487726059357,0.3699556106007491,1.7333508253387437,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.6302167241654704
GNB1,0.48149094918009705,-0.7308678450543801,0.4510562962909912,0.07196532929375943,3.2214614511943123,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.527301715182091
CCNL2,0.16027710069751072,-1.8308510823626354,0.10049862944271769,0.018031244596580606,1.424679748000953,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.19791501150295895
MXRA8,0.04789725478156021,-3.038697087657314,0.02258466987837615,0.0035160481745513074,0.6524788346799187,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.1283990270955332
DVL1,0.7977760115030929,-0.2259274082718751,0.6467253128176688,0.3035850124067675,2.0964360509240847,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.6957651304497173
TAS1R3,0.16269722677358506,-1.8158643099326217,0.03749659859870347,0.02940248083048865,0.9002773525275841,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.13632902484208947
CPTP,0.19843666052483114,-1.6172853203301223,0.06691371936564679,0.03517928278402725,1.119326635565345,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.16297502364490077
TTLL10,0.05430529901824502,-2.9131334689906443,0.006625495522906979,0.006630667302712892,0.4447614948580537,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.1283990270955332
TNFRSF4,0.16540036690239263,-1.7993862781217742,0.08142554774714118,0.021854111226376684,1.2518139533593748,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.17898701647985374
SDF4,0.4336135554148788,-0.8356015668571729,0.23706872676043433,0.10852536324772036,1.7325048247970882,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.3361381894984927
BST1,0.218624082297159,-1.5204015432638036,0.09134470585368584,0.037425544429864586,1.2771087258288387,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.1888333648671193
CD38,0.17390841658712086,-1.7492264597872234,0.04220712503951392,0.03216488735662075,0.9402842616706442,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.14029827516984691
PROM1,0.07376383389143396,-2.6068867231638615,0.012598148616231377,0.00951581252679909,0.5717959633020773,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.1283990270955332
PACRGL,0.12346051907011182,-2.091833857666633,0.022405016726848574,0.020499754918206964,0.743545463342283,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.1283990270955332
ADGRA3,0.18855312712925262,-1.668375470269439,0.05297282162370413,0.03479955227309677,1.0216304356796353,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.1501631764560634
SORCS2,0.1853489057837314,-1.685515252916545,0.03809246589198212,0.03768611472146036,0.9115881838480823,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.13642577989978158
AFAP1,0.2539310177144944,-1.3706926326503628,0.11790203983401716,0.04555641209878877,1.4154091331356895,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.2158118574424321
ABLIM2,0.10695070489542062,-2.235387252587919,0.02609080839564173,0.01492634746894535,0.7663263434959787,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.12871663574028444
HTRA3,0.6258551907745235,-0.4686362592830465,0.4374768053855418,0.19174660028287754,2.0427726970989877,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.515941214732953
TRMT44,0.15942315443744617,-1.8361932632163442,0.045086844836251236,0.02645848688140417,0.9605894050067076,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.14231543430080965
ACOX3,0.33726714407756214,-1.0868799502639739,0.09532504085181592,0.09403939313848383,1.2095901800081414,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.19243698652845556
RGS12,0.1514367131067059,-1.887587476577665,0.09848852758818252,0.0161352198641259,1.4213055830463648,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.19558989281596814
HGFAC,0.07293240046585893,-2.618222287871714,0.013407874177904663,0.00915465157844514,0.5810308554217903,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.1283990270955332
LRPAP1,1.027851054266516,0.027470267689769113,0.9314717116656348,0.5495622196088259,1.9223988696107628,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.9412921521869754
HTT,0.5687632686629834,-0.5642909794717724,0.45424232158695943,0.12974638895184934,2.493261341556513,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.5297750688449598
ADD1,0.44196193196954336,-0.8165315273793008,0.14559933566056574,0.1471573469390714,1.327357100227726,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.24412922812670806
PCDH7,0.06782097282116209,-2.6908837982241165,0.0088007443817181,0.009058010462734904,0.5078029412012859,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.1283990270955332
MAN2B2,0.23521297075191253,-1.4472639167235166,0.1727108578159159,0.02937633200939424,1.883323676769709,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.27207629605485856
PPP2R2C,0.008354553650753632,-4.784948541371579,0.0017493161519337923,0.0004174187597499274,0.16721473358106065,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.1283990270955332
STK32B,0.07172979358276041,-2.6348490865454055,0.022105599855488118,0.007510955198020574,0.6850211659871654,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.1283990270955332
STX18,0.009176225998099561,-4.6911392701972945,0.0064751154436272825,0.00031337598470458774,0.2686967977063544,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.1283990270955332
NSG1,0.028905359994067965,-3.543728234137847,0.017909877188278463,0.0015376855970325404,0.543361944729839,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.1283990270955332
ZBTB49,0.04610374758174737,-3.076861039837873,0.014517763103165117,0.003910244930799345,0.5435862915745698,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.1283990270955332
RAB28,0.19157151357704552,-1.6524941010278176,0.16480289709994028,0.018609192936248225,1.9721244730992136,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.2638476637785535
RNF32,0.020321835115093657,-3.896059349567461,0.007287641804104575,0.0011805828061666585,0.3498077223282509,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.1283990270955332
PLB1,0.8553425004824201,-0.1562533048987156,0.6864114964362515,0.40059374102634626,1.8263160858606682,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.7297924468873299
FOSL2,0.5399512767085924,-0.6162763718120577,0.3245960700393059,0.15842420487214498,1.8402956887461108,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.41502294567893677
RBKS,0.6974591769872733,-0.36031129461623645,0.4785985576289562,0.257437363954951,1.8895831439949358,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.5505412319499451
SLC4A1AP,0.6153934712476203,-0.48549342510786403,0.3078550422952304,0.24204554802890693,1.5646192526084695,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.40049200362770676
EIF2B4,0.48404666235550714,-0.725573967087206,0.3662791287843412,0.1002965869445627,2.336083195602782,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.4527050353474035
SNX17,0.22063420885299273,-1.5112491123220657,0.10934652656700988,0.0346942824241906,1.4030973034981769,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.2073943883647837
PPM1G,0.05683900263157244,-2.8675325228534843,0.040948631460290534,0.003635154089265477,0.8887304749176924,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.13906037148538986
KRTCAP3,1.0408191342896842,0.040008032260933475,0.9505493944209653,0.2939355775722448,3.6855166674652304,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.9575505684242133
SLC30A3,0.7862025170440544,-0.24054086446801576,0.5581639293173613,0.3514615083433787,1.7586972773203589,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.6179381626415371
OCIAD1,0.5946910092841798,-0.5197133204531806,0.2686955711535891,0.23677432556079572,1.4936475721588705,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.36443676750629656
OCIAD2,0.9054979840989009,-0.09927022794618207,0.7898152060332448,0.43639357795584305,1.8788695357247869,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.8189146063919861
