gene,HR,coef,p_value,CI_lower,CI_upper,n_samples,covariates,gene_scaled
SWT1,1.1817284326996012,0.16697814021758386,0.438815656813472,0.774338277378423,1.8034522242378934,256,age+stage+tumor_fraction,zscore
REPIN1,0.8588688263204283,-0.15213907375694596,0.48585014444194297,0.5598980359142146,1.3174821369404675,256,age+stage+tumor_fraction,zscore
TRAF7,1.37820348826135,0.32078083096472304,0.036263891046225634,1.0207388672298818,1.8608528743600563,256,age+stage+tumor_fraction,zscore
GPR25,1.252721145946865,0.2253181020215912,0.22882344823715361,0.8679193983497848,1.808129041113989,256,age+stage+tumor_fraction,zscore
ZNF212,0.8942684428730417,-0.11174927721106928,0.5020610433132005,0.6452982503836879,1.239296786320235,256,age+stage+tumor_fraction,zscore
GRK4,1.2704725199657718,0.23938889423741308,0.08339044799640918,0.9688836281124789,1.6659383822313858,256,age+stage+tumor_fraction,zscore
C19orf44,0.7378702664518504,-0.30398726055031333,0.1623692379907531,0.4817015723950489,1.1302693645085573,256,age+stage+tumor_fraction,zscore
NUP107,1.2669797376940555,0.2366359088623112,0.16412392609284993,0.907817868103955,1.7682375640831518,256,age+stage+tumor_fraction,zscore
ATAD2B,1.2016375536186457,0.1836852545508907,0.2602655718364956,0.8727446026833664,1.6544734918177033,256,age+stage+tumor_fraction,zscore
BEST2,0.8832356024754581,-0.12416329349792066,0.5550226035213488,0.5848176362809188,1.3339288712993937,256,age+stage+tumor_fraction,zscore
CYSLTR1,1.0549069952815118,0.05345260691078129,0.7379987909482817,0.7712502303087645,1.4428893826694285,256,age+stage+tumor_fraction,zscore
SAE1,1.2640731351125571,0.23433915410823994,0.24916471316073577,0.8485520286150517,1.8830676694288746,256,age+stage+tumor_fraction,zscore
JUNB,1.1245416022149968,0.11737548792230575,0.6204016965700776,0.7067263901591783,1.7893683223396304,256,age+stage+tumor_fraction,zscore
REEP1,0.6886087824867224,-0.3730819740394962,0.12650569013298804,0.42672086573411555,1.1112230345288605,256,age+stage+tumor_fraction,zscore
NRK,0.8498856040757211,-0.16265352199526675,0.5221821127612778,0.5164472273415625,1.3986047397974366,256,age+stage+tumor_fraction,zscore
DNAH6,0.7008591669992719,-0.35544831512801645,0.02228792624380092,0.5167075457596754,0.9506413753736352,256,age+stage+tumor_fraction,zscore
PRKCB,0.88342580676304,-0.1239479672477155,0.6000967031314678,0.5558090896880747,1.4041532794883202,256,age+stage+tumor_fraction,zscore
UBXN8,0.8755536720383846,-0.13289882469394074,0.5261349596737459,0.5805383314504851,1.3204885725711688,256,age+stage+tumor_fraction,zscore
LAMB2,1.2329759145727373,0.2094306899871478,0.33646043622745125,0.8044285744011221,1.889825466540957,256,age+stage+tumor_fraction,zscore
MSL1,0.8622744774225924,-0.14818163971935513,0.5106942107017082,0.5544777333940962,1.3409326103379313,256,age+stage+tumor_fraction,zscore
SENP7,0.7502654146616762,-0.28732824883917035,0.2227798746458571,0.4727240159121663,1.1907543799129623,256,age+stage+tumor_fraction,zscore
PRKG1,0.7637265823324374,-0.26954543039692713,0.3109955293709225,0.45339328369617654,1.2864731647680205,256,age+stage+tumor_fraction,zscore
ARHGEF15,0.8970486398779198,-0.10864519333446987,0.5809391167693395,0.6099380719810372,1.31930813843646,256,age+stage+tumor_fraction,zscore
BPI,1.2599739595454857,0.23109105372242852,0.12084772423807864,0.9409256605948088,1.6872048932422201,256,age+stage+tumor_fraction,zscore
RNASEH2A,0.7156122217921207,-0.3346168484099635,0.009627613638072548,0.5554698610395455,0.9219237404165791,256,age+stage+tumor_fraction,zscore
CTIF,0.833249788726852,-0.1824218153474531,0.48589594199190944,0.4988242163951354,1.391883528492051,256,age+stage+tumor_fraction,zscore
FBXO31,1.2570849265984831,0.22879549025223742,0.21854291098553744,0.8731390521956152,1.809863513385812,256,age+stage+tumor_fraction,zscore
GLIS3,0.9623320195672221,-0.03839575317644361,0.8750048698435592,0.596429283498216,1.552712017177638,256,age+stage+tumor_fraction,zscore
RNF157,0.9064668773322623,-0.09820078852566283,0.664146284707676,0.5818863554411973,1.4121008200604528,256,age+stage+tumor_fraction,zscore
CPVL,0.7945496208950501,-0.22997983945525216,0.3387047467744364,0.4960297549310153,1.2727242545203088,256,age+stage+tumor_fraction,zscore
GAS1,0.9177563385891354,-0.08582334996695169,0.6784860389625332,0.6116409242803745,1.3770770783716204,256,age+stage+tumor_fraction,zscore
CYP2F1,0.75952331816675,-0.27506425542056867,0.17345945048948697,0.5111297085139925,1.1286287242355388,256,age+stage+tumor_fraction,zscore
UBE2QL1,0.8803740015407677,-0.12740846004667586,0.5145028093094597,0.6001947961762356,1.2913447226245574,256,age+stage+tumor_fraction,zscore
UBA2,1.533303916662538,0.4274248298576079,0.0025093251084159322,1.1621034230623297,2.0230737249335005,256,age+stage+tumor_fraction,zscore
HRH1,0.9824773884446089,-0.017677949809295632,0.9366010776300091,0.6355462220862014,1.5187909002691182,256,age+stage+tumor_fraction,zscore
CREB5,0.9615604627005561,-0.03919783220647394,0.8868491266191263,0.5603929829855872,1.6499109580261948,256,age+stage+tumor_fraction,zscore
KRCC1,1.0439232678633639,0.04298598854415201,0.8329624738853219,0.7001292917356688,1.5565350600956789,256,age+stage+tumor_fraction,zscore
CNTN2,1.0631630195571062,0.06124844560459672,0.6784414700659573,0.7958842677790369,1.420200966288727,256,age+stage+tumor_fraction,zscore
SV2B,0.8673213739900956,-0.14234569730841493,0.5067076149964458,0.5697645103008881,1.3202759248427245,256,age+stage+tumor_fraction,zscore
SPINK2,1.0860675589332327,0.08256342853930752,0.5513938903781936,0.8277053234737064,1.4250756991834925,256,age+stage+tumor_fraction,zscore
BRSK2,0.8260925131013482,-0.19104851039948872,0.4043617866650069,0.5272373934782619,1.2943483308344625,256,age+stage+tumor_fraction,zscore
JAM2,1.0878963809388424,0.08424590579063272,0.6124785618860988,0.7852688768949985,1.5071506976559879,256,age+stage+tumor_fraction,zscore
CLEC12A,0.9201025076514122,-0.08327019378571912,0.694210690230446,0.6075027846670067,1.393555134155412,256,age+stage+tumor_fraction,zscore
CFAP300,0.9488313180033351,-0.05252424326979539,0.7569034854755959,0.6803893390967004,1.3231848565105067,256,age+stage+tumor_fraction,zscore
ZFTA,0.9547116824701588,-0.046345887255952636,0.8515121280842843,0.5876581812758933,1.5510281753689787,256,age+stage+tumor_fraction,zscore
LINS1,0.7979431214237857,-0.22571796048390852,0.17402859924682423,0.5762800322248023,1.1048677542572871,256,age+stage+tumor_fraction,zscore
MYH7,1.3141014696463418,0.27315313903403315,0.09403235703235995,0.9545012261165614,1.8091780558025128,256,age+stage+tumor_fraction,zscore
TMEM248,0.7106300602078481,-0.3416032937176787,0.012779457145439726,0.5430758025995572,0.9298795491416386,256,age+stage+tumor_fraction,zscore
GPR141,0.6684189466696068,-0.40284013635862753,0.005396955550627662,0.5032775298913948,0.8877485318355474,256,age+stage+tumor_fraction,zscore
YAP1,1.0980780746290844,0.09356144677897832,0.5783697088174284,0.789471684575173,1.5273194486132373,256,age+stage+tumor_fraction,zscore
FANK1,1.3750424020221348,0.3184845684773383,0.04136748454754212,1.012547442168141,1.867311622762295,256,age+stage+tumor_fraction,zscore
SOCS3,0.7828387467429104,-0.24482854705755092,0.08601910990777525,0.5919476249242605,1.0352883897125575,256,age+stage+tumor_fraction,zscore
CHMP3,0.9535093755054439,-0.04760602126274274,0.800412688218979,0.6592334793083635,1.3791473851277247,256,age+stage+tumor_fraction,zscore
GSX1,0.7376252511268886,-0.30431937315153085,0.15130600788007667,0.4867587366137918,1.1177837605649443,256,age+stage+tumor_fraction,zscore
SUPT7L,0.9066990676865484,-0.0979446725797471,0.579595633125606,0.6411622675503642,1.282207704587168,256,age+stage+tumor_fraction,zscore
MAPK11,1.214332818581973,0.1941948054619656,0.29422415138152774,0.8447828573788689,1.745542279184658,256,age+stage+tumor_fraction,zscore
PTPRT,0.8066807442171537,-0.2148272971429222,0.21466057476977446,0.5745582787532709,1.1325810577523359,256,age+stage+tumor_fraction,zscore
SPAG16,1.3573987411877355,0.30557017791692415,0.1547550029643773,0.891076453562315,2.0677589843296165,256,age+stage+tumor_fraction,zscore
FES,1.1244413440890684,0.11728632928625693,0.43469255389706907,0.8377965746062629,1.5091591140618383,256,age+stage+tumor_fraction,zscore
DAW1,1.1609246739747883,0.14921682031359693,0.47203520591840464,0.773024175293583,1.743472121207095,256,age+stage+tumor_fraction,zscore
CDH22,1.1640099457312045,0.15187089371535817,0.4812146523573215,0.7628198118190476,1.7761981699586078,256,age+stage+tumor_fraction,zscore
BCL3,0.8132729794442518,-0.2066884577177008,0.46313884992332355,0.4682124801596746,1.4126341503510726,256,age+stage+tumor_fraction,zscore
SPACA3,0.6672645745993494,-0.4045686481494679,0.09737895043175272,0.41357872276220614,1.0765592812453504,256,age+stage+tumor_fraction,zscore
MLLT11,1.1555697956480424,0.14459355189213793,0.49002153937067916,0.7664659222734598,1.742206031356519,256,age+stage+tumor_fraction,zscore
CIB4,0.8222395519654478,-0.19572350063347232,0.176164445150015,0.6192036106352677,1.0918506759395716,256,age+stage+tumor_fraction,zscore
PRX,1.3340988394758544,0.2882560373093242,0.06181597216690396,0.9858472967697116,1.8053705876383586,256,age+stage+tumor_fraction,zscore
ARHGAP20,0.860758451087508,-0.1499413585282199,0.5099713912008421,0.5510283849169797,1.344586107356691,256,age+stage+tumor_fraction,zscore
BTN2A2,0.7927535342782036,-0.23224290732296723,0.08062280595384817,0.6109229987780346,1.0287027454648494,256,age+stage+tumor_fraction,zscore
DAND5,1.3104668605670224,0.2703834558362698,0.2649472769678935,0.8146497172970759,2.108051296380842,256,age+stage+tumor_fraction,zscore
NDFIP2,1.0330478978341755,0.03251355676262595,0.8535003052829415,0.7315474333354198,1.4588089720359878,256,age+stage+tumor_fraction,zscore
DSPP,1.4580932178248927,0.3771295669507049,0.00990889675001224,1.0947448987692576,1.9420376694671952,256,age+stage+tumor_fraction,zscore
TRMT1L,1.0787265782869069,0.07578125127889657,0.7328872391508179,0.6980814566296043,1.6669272900053569,256,age+stage+tumor_fraction,zscore
DDX10,0.6718141494159177,-0.39777354007885896,0.15093340851766715,0.39039584117505577,1.1560939020173935,256,age+stage+tumor_fraction,zscore
RAB4B,1.090226712339771,0.08638566758578015,0.5163009982879423,0.8398989659963929,1.4151634094335712,256,age+stage+tumor_fraction,zscore
NRGN,0.6480760272491901,-0.43374726351018283,0.0019792270551065557,0.4923459845725438,0.853063801179856,256,age+stage+tumor_fraction,zscore
SLAMF8,0.6393143478576933,-0.4473590083865392,0.017768604793818657,0.4416415177907134,0.9254628899504748,256,age+stage+tumor_fraction,zscore
DIS3L2,0.9144172969938997,-0.0894682504578956,0.7422781502245046,0.5364813933814877,1.5585983099455674,256,age+stage+tumor_fraction,zscore
FICD,1.1094192584915765,0.10383668786418258,0.6473029692998427,0.7110620510836156,1.7309475160941548,256,age+stage+tumor_fraction,zscore
TARM1,1.1855785295259869,0.17023086602154108,0.4200162853438725,0.7838632475658599,1.7931653946499175,256,age+stage+tumor_fraction,zscore
EDDM13,1.2535513495754653,0.2259806027356585,0.24782422044302196,0.8544658043995428,1.839033204057512,256,age+stage+tumor_fraction,zscore
RXFP2,1.1574126345736044,0.1461870264394773,0.49971042677191235,0.7570520315201417,1.7695005771013126,256,age+stage+tumor_fraction,zscore
ATP6V1E2,0.6441940458514273,-0.43975528482966614,0.010597719845648002,0.45978126929129376,0.9025725848947471,256,age+stage+tumor_fraction,zscore
TRIM50,0.8172404013603043,-0.20182197849383346,0.15719444253483497,0.6178823335911182,1.0809208117892557,256,age+stage+tumor_fraction,zscore
OR13A1,1.0282863356810121,0.027893664903522172,0.8909918856817987,0.690031300300912,1.5323548188135514,256,age+stage+tumor_fraction,zscore
CACNG8,1.133365756609114,0.12519175131753044,0.5017275926998238,0.7865751625421901,1.633051740538846,256,age+stage+tumor_fraction,zscore
PHGDH,0.9118540746746557,-0.09227530754929893,0.7185219039480653,0.5520881015281482,1.5060600856988036,256,age+stage+tumor_fraction,zscore
ADAMTS18,0.7468760055887718,-0.2918560974681597,0.20127087418717649,0.47736532177666635,1.1685469016645809,256,age+stage+tumor_fraction,zscore
CBX7,1.2441042598109933,0.2184158009425687,0.19968533410360867,0.8910197390184119,1.7371056347023035,256,age+stage+tumor_fraction,zscore
HUNK,1.1056419674427622,0.10042613228584675,0.6819890140698233,0.6839001702208627,1.7874599443014012,256,age+stage+tumor_fraction,zscore
MAPK14,1.351190569260964,0.30098610695850236,0.05679653821896508,0.9913329880916035,1.8416777978652958,256,age+stage+tumor_fraction,zscore
ADAMTS19,0.9896841189023265,-0.010369458583575578,0.9685258440135568,0.5912875981630379,1.6565114138203183,256,age+stage+tumor_fraction,zscore
THOC7,1.2933434209656773,0.2572306646523847,0.16228582219820126,0.901631625266579,1.8552335096505015,256,age+stage+tumor_fraction,zscore
GGCX,1.1985508655801136,0.1811132150264282,0.28207484955373396,0.8616632470915015,1.6671526634468286,256,age+stage+tumor_fraction,zscore
HHIPL2,0.9963510314595408,-0.003655642265919749,0.9829139209812761,0.7130402899803301,1.3922290112356426,256,age+stage+tumor_fraction,zscore
HS6ST3,1.2154395105921465,0.1951057484942941,0.20448935794380896,0.8991852236069876,1.6429242442201946,256,age+stage+tumor_fraction,zscore
TG,1.2385296588392962,0.21392491704794417,0.3219522325202036,0.8110697192650742,1.8912747935091574,256,age+stage+tumor_fraction,zscore
KDM3A,1.420837064080467,0.35124617968386146,0.017935242240217922,1.062256511979379,1.9004618375114188,256,age+stage+tumor_fraction,zscore
TNFAIP6,0.9604076169704279,-0.04039748362689361,0.8608967554335643,0.6112556174652503,1.5089968327158207,256,age+stage+tumor_fraction,zscore
TCF4,0.9442207909165391,-0.057395251501555715,0.8233140256901854,0.5705219982516927,1.5626968017554606,256,age+stage+tumor_fraction,zscore
USP21,0.6205118142158745,-0.47721063468653935,0.001823173321445889,0.4596821121845698,0.8376112565086682,256,age+stage+tumor_fraction,zscore
TRIM60,0.8186092038943173,-0.200148471529532,0.40744674869540487,0.5098212140963242,1.3144235864886495,256,age+stage+tumor_fraction,zscore
NRDC,1.1456815657393473,0.13599971383368872,0.2934369245549095,0.8889503217429113,1.4765574835514472,256,age+stage+tumor_fraction,zscore
KCNIP1,0.8020203685685904,-0.22062127422043268,0.41865297587648553,0.46987964341549016,1.3689392179735627,256,age+stage+tumor_fraction,zscore
CSTF2T,0.7823917451135262,-0.24539971104120942,0.32759492191771883,0.4786878285306584,1.2787808804346559,256,age+stage+tumor_fraction,zscore
SHISA7,1.3638638113586563,0.3103217093914487,0.048407556948001716,1.0021734522714727,1.8560903720984645,256,age+stage+tumor_fraction,zscore
EBF4,1.2254024573708506,0.20326932666961525,0.31602306338970143,0.8235979759106187,1.823233211410275,256,age+stage+tumor_fraction,zscore
C7orf50,0.9188021301760112,-0.0846844897371309,0.7488792123774397,0.5470708433557022,1.5431225492437433,256,age+stage+tumor_fraction,zscore
SMAGP,1.2835894771056806,0.2496604322655213,0.16411724783913545,0.9030033894363533,1.8245800237414984,256,age+stage+tumor_fraction,zscore
IER2,1.3564203934137145,0.3048491661118775,0.0747433292939895,0.9700208326507038,1.8967389376998463,256,age+stage+tumor_fraction,zscore
EIF3K,1.1030655458346887,0.0980931635598817,0.6238673927792597,0.7452981739408783,1.6325728962595045,256,age+stage+tumor_fraction,zscore
C17orf100,1.4466939692753666,0.369280932037106,0.010643212630266144,1.0897119556720205,1.920620793269189,256,age+stage+tumor_fraction,zscore
TANC2,1.3557805927209214,0.3043773716483171,0.027954620491836873,1.0335024715972772,1.7785550263443957,256,age+stage+tumor_fraction,zscore
ZFAND2A,1.002744318734649,0.0027405599672571876,0.9867182459975127,0.7262038464790942,1.3845921825251053,256,age+stage+tumor_fraction,zscore
FATE1,1.000519587125073,0.0005194521864222172,0.997975366423872,0.6698479850763431,1.4944277903692391,256,age+stage+tumor_fraction,zscore
RPIA,1.3621809090001384,0.3090870248980208,0.030506454073812292,1.029498500382793,1.8023696276920358,256,age+stage+tumor_fraction,zscore
SH3PXD2A,1.2331125612168836,0.20954151054012302,0.33755936574670653,0.803553757631963,1.8923022563069143,256,age+stage+tumor_fraction,zscore
TLL1,1.5631725083555361,0.4467174153781499,0.0013503192361798261,1.1895087716164374,2.054216285902648,256,age+stage+tumor_fraction,zscore
DENND4A,1.3097675563690594,0.26984968358288186,0.08780468246563028,0.9608157274789688,1.7854527175758867,256,age+stage+tumor_fraction,zscore
ALDH7A1,0.9968701622477701,-0.0031347459383005956,0.9909180295682589,0.5810635367191369,1.710226261986621,256,age+stage+tumor_fraction,zscore
PLXNB1,1.2568413865346741,0.2286017375051512,0.19215107971651108,0.8914267320097886,1.7720472296640262,256,age+stage+tumor_fraction,zscore
GPER1,1.127783427912904,0.12025413811106006,0.5826722699341939,0.7344148585426072,1.7318487575250914,256,age+stage+tumor_fraction,zscore
TGM5,1.3169038498170795,0.27528341312340054,0.065599652675066,0.982392062379783,1.7653193832429472,256,age+stage+tumor_fraction,zscore
KICS2,1.0452087610654681,0.044216636819649366,0.8585956644975453,0.6426138818663855,1.700027629398705,256,age+stage+tumor_fraction,zscore
MAST1,0.8199050890770332,-0.1985666904508193,0.3568217248764065,0.5374432734686886,1.2508191808890181,256,age+stage+tumor_fraction,zscore
NEBL,0.7467336128904233,-0.292046766699287,0.2797706590043343,0.43971058465446905,1.2681320579502617,256,age+stage+tumor_fraction,zscore
DUSP7,1.2220171467718017,0.20050289237911184,0.293282788484193,0.8407802601529956,1.7761191333542452,256,age+stage+tumor_fraction,zscore
TMEM39B,0.9153369215658337,-0.08846306119254103,0.7358207769766831,0.5475191634043761,1.530250877014181,256,age+stage+tumor_fraction,zscore
PTRH1,1.2363098840013387,0.2121310428231317,0.2742006687399439,0.8452620518731532,1.8082701404756507,256,age+stage+tumor_fraction,zscore
SOX14,0.9881247478820027,-0.011946326166311621,0.9654372293086885,0.5756243707900549,1.6962285944161073,256,age+stage+tumor_fraction,zscore
CHD8,1.3238896444110397,0.28057410389828114,0.2174752820005215,0.8476171991175728,2.0677775208000173,256,age+stage+tumor_fraction,zscore
CHCHD3,1.2353396866830078,0.2113459822063941,0.3005599158797472,0.8279632609307385,1.8431544169949967,256,age+stage+tumor_fraction,zscore
LYSMD1,1.278095799850601,0.24537131390539454,0.19779032484414022,0.8798094761303078,1.8566847913261249,256,age+stage+tumor_fraction,zscore
RDH8,1.3516687467596338,0.30133993780779905,0.05339741798901214,0.9955994870425706,1.8350837106132802,256,age+stage+tumor_fraction,zscore
UBXN7,1.403096490350031,0.33868157306056246,0.052697813670386125,0.9960613619282804,1.976464338925262,256,age+stage+tumor_fraction,zscore
C17orf97,1.011197029718015,0.01113480702284973,0.9492800645174737,0.7175244093575333,1.4250657114593408,256,age+stage+tumor_fraction,zscore
KRT16,0.9831638495921206,-0.01697948951843952,0.9237465036378083,0.6944271865310765,1.3919546554238202,256,age+stage+tumor_fraction,zscore
EXOC6,1.0967632591878027,0.09236335051725636,0.6247060649238196,0.7575287480330812,1.5879128677658065,256,age+stage+tumor_fraction,zscore
GRWD1,1.430309439834664,0.35789081235532577,0.013109182974496054,1.0780316290842051,1.8977041475286374,256,age+stage+tumor_fraction,zscore
PPFIA2,1.0019463581105907,0.0019444664098636584,0.9922216986604601,0.677745322098066,1.4812297064970634,256,age+stage+tumor_fraction,zscore
NUDCD3,1.234391718099612,0.21057831279253442,0.294457109238368,0.8326881224442823,1.8298842899790122,256,age+stage+tumor_fraction,zscore
TXLNA,1.1231750742952893,0.11615956235450356,0.551663605271659,0.7662064010249248,1.6464522429344617,256,age+stage+tumor_fraction,zscore
LIPG,1.2201491286147153,0.1989730878443233,0.3278468828894665,0.8190647761249148,1.8176387746800127,256,age+stage+tumor_fraction,zscore
ADGRG4,1.2969389798962239,0.26000685711593297,0.08660288619287874,0.9633082958050511,1.7461187917711674,256,age+stage+tumor_fraction,zscore
DNAJC5G,1.5481159449645416,0.437038672210577,0.002797187550028201,1.162391304474433,2.0618383584150175,256,age+stage+tumor_fraction,zscore
SLC51B,1.265310863326714,0.23531783375017132,0.18246680448598493,0.895271625542497,1.7882970208984887,256,age+stage+tumor_fraction,zscore
MEPE,1.3184590972174253,0.2764637041209994,0.12078382393955767,0.9297993169569551,1.869580197934114,256,age+stage+tumor_fraction,zscore
FPGT,1.1990240669345367,0.18150794834979597,0.29596811806268614,0.8530960833717707,1.6852248429110641,256,age+stage+tumor_fraction,zscore
SH2D4A,0.6984884805773447,-0.35883659207845414,0.12322856910673972,0.4425837352886509,1.1023589856528522,256,age+stage+tumor_fraction,zscore
SLC39A8,0.9470998879572411,-0.05435071305096352,0.6875945041866187,0.7266871609125887,1.2343663766429422,256,age+stage+tumor_fraction,zscore
ECH1,1.0839296460662131,0.08059299875827863,0.6297104091347198,0.7811155956814527,1.5041352190596438,256,age+stage+tumor_fraction,zscore
MAT2A,0.986878035730568,-0.013208817872523017,0.934906033444004,0.7187896344430542,1.3549559018920203,256,age+stage+tumor_fraction,zscore
SHOX,0.9731218982162264,-0.027245923845349695,0.8816541928933325,0.6798052688205685,1.3929963067672237,256,age+stage+tumor_fraction,zscore
KDM4D,1.2951345132955268,0.2586145610279312,0.19928050956672283,0.8726071474226225,1.92225494884338,256,age+stage+tumor_fraction,zscore
NANP,1.0326960723380525,0.032172928393762325,0.842316346514782,0.7521575331980578,1.417869436589981,256,age+stage+tumor_fraction,zscore
CYHR1,1.0584746140482846,0.05682882835599952,0.7606686502864362,0.7343014059915038,1.5257610831779187,256,age+stage+tumor_fraction,zscore
SHISA6,0.8374742318449361,-0.17736478370260356,0.39873568682494953,0.5547127387882365,1.2643717008129023,256,age+stage+tumor_fraction,zscore
CNN3,0.618605359607779,-0.48028775467594464,0.0002261928022650062,0.4792433442317852,0.798493282257021,256,age+stage+tumor_fraction,zscore
ADNP2,1.507650303330485,0.41055234835093396,0.0035915322139447063,1.1436462124362643,1.987511008575284,256,age+stage+tumor_fraction,zscore
STUM,0.933499534735335,-0.06881481440933769,0.7516332730027178,0.6095849646757081,1.4295322749875776,256,age+stage+tumor_fraction,zscore
LGALS4,1.0375119228780412,0.03682546498732661,0.8669508775536514,0.6743572428234544,1.5962325630361742,256,age+stage+tumor_fraction,zscore
PDE5A,0.7566721491247711,-0.27882521166170215,0.17513786385441993,0.5056676494614842,1.1322708539311255,256,age+stage+tumor_fraction,zscore
CD8A,1.1698324939302407,0.15686057097921757,0.28823918362552786,0.8757855163555571,1.5626064125265242,256,age+stage+tumor_fraction,zscore
ZFP14,1.237548516084835,0.21313241960925403,0.18033843757995968,0.9060376696979594,1.6903561307493244,256,age+stage+tumor_fraction,zscore
TUSC1,1.1842168670981295,0.1690816844680194,0.24313811749368774,0.8915037298307901,1.573038386037804,256,age+stage+tumor_fraction,zscore
TDRD9,0.6551211068294204,-0.4229351645152504,0.0024048048405282216,0.49854818845402954,0.8608669624179757,256,age+stage+tumor_fraction,zscore
NDST1,0.8733777753080628,-0.13538708443251832,0.42234396721381595,0.6274425422546774,1.215710901050836,256,age+stage+tumor_fraction,zscore
TMEM179,1.2808898919781797,0.24755506448037037,0.1913221923353608,0.8835851878748318,1.8568429370324515,256,age+stage+tumor_fraction,zscore
SIRT5,0.7248065151048255,-0.32185053546260584,0.12605553177481427,0.4798937933417359,1.0947098954545136,256,age+stage+tumor_fraction,zscore
KLK13,1.2846743216817316,0.25050524006220026,0.14877626695712096,0.9143510582855763,1.8049829962278632,256,age+stage+tumor_fraction,zscore
ERCC6,1.0525023109148295,0.05117048221553246,0.8174939360819025,0.6815203758496087,1.625426258312644,256,age+stage+tumor_fraction,zscore
OR13G1,0.7864571977481327,-0.24021697913680368,0.26583892717612484,0.5151236487784079,1.2007115677112195,256,age+stage+tumor_fraction,zscore
PKP3,1.284743452191782,0.25055905031506776,0.10971554108816375,0.9450936342262826,1.746457364831287,256,age+stage+tumor_fraction,zscore
SKIDA1,0.6070794480643905,-0.4990956100552462,0.0005309087595861205,0.45774862223447876,0.8051263037409645,256,age+stage+tumor_fraction,zscore
UTP18,1.107093194254952,0.10173783650186706,0.6465978030798771,0.7166483510218324,1.7102604631937453,256,age+stage+tumor_fraction,zscore
CAPN12,1.351321510195497,0.3010830100847683,0.0666815584867413,0.9795012593354939,1.864285325325531,256,age+stage+tumor_fraction,zscore
C4orf3,1.298240529140304,0.2610099086186698,0.17858003513624093,0.8875415257285868,1.898985481404851,256,age+stage+tumor_fraction,zscore
SLC25A40,1.4460759747517875,0.3688536636784473,0.030268137432761473,1.0357991344041608,2.018862205322511,256,age+stage+tumor_fraction,zscore
SKP2,0.9856491809726994,-0.014454787921949744,0.9520205411995096,0.6155095895242424,1.5783739595398933,256,age+stage+tumor_fraction,zscore
UMODL1,1.243915275294847,0.2182638853214547,0.2222903859909749,0.8761211966784955,1.7661086365425154,256,age+stage+tumor_fraction,zscore
ADM2,1.387784355728759,0.32770848670667335,0.023407800237555697,1.0453460251689293,1.8423999055186069,256,age+stage+tumor_fraction,zscore
OR1M1,1.2301563381323266,0.20714126547989845,0.1734825892664506,0.9128903928637282,1.657684896321426,256,age+stage+tumor_fraction,zscore
KRT15,1.3210972228879732,0.2784626207789818,0.08070585571483202,0.9665560706862655,1.8056871455818746,256,age+stage+tumor_fraction,zscore
SYNE3,1.1689154332552503,0.15607633877417193,0.4728995022681046,0.7632949924580792,1.7900854893625566,256,age+stage+tumor_fraction,zscore
NKX2-4,1.323753467402561,0.2804712373087538,0.0664288429093305,0.9811641752420105,1.785963334859919,256,age+stage+tumor_fraction,zscore
FAM83E,0.6778600012899288,-0.38881450013624314,0.01649557491573878,0.4933004475610231,0.9314692164189475,256,age+stage+tumor_fraction,zscore
SPOCK3,1.5253359862859996,0.42221470466880096,0.0033116078322623296,1.1508234699838078,2.0217261219844773,256,age+stage+tumor_fraction,zscore
KLF1,0.9924851584522836,-0.0075432202330693,0.9742680161740468,0.6275748686929441,1.5695765380146252,256,age+stage+tumor_fraction,zscore
CTHRC1,0.8106020514772193,-0.20997803397788273,0.14822096661037887,0.609801951263279,1.0775230949947998,256,age+stage+tumor_fraction,zscore
FFAR4,1.2240996325103093,0.20220557988713644,0.15536704534583812,0.9261421997844641,1.617915597259895,256,age+stage+tumor_fraction,zscore
ALKAL2,1.189264347387592,0.1733349204892174,0.4198160577960506,0.7805318559835727,1.8120332656826263,256,age+stage+tumor_fraction,zscore
GZMM,1.1966372492886346,0.17951533076275902,0.3652826779221875,0.811302753734057,1.7649893332599937,256,age+stage+tumor_fraction,zscore
TPRKB,1.4396680009496774,0.364412532109986,0.03387090426467624,1.0281529352137613,2.015890712336021,256,age+stage+tumor_fraction,zscore
FRA10AC1,1.2413877892521186,0.2162299386771833,0.2911043663726579,0.8309282501645436,1.8546049469362713,256,age+stage+tumor_fraction,zscore
FGFR3,0.8848005646780788,-0.12239301001571833,0.667204626997093,0.5064735370771358,1.5457313797135581,256,age+stage+tumor_fraction,zscore
MSI1,1.295190238742045,0.2586575868658946,0.2356500784782079,0.8446600704944386,1.986027057666769,256,age+stage+tumor_fraction,zscore
LIFR,1.0507886746422803,0.04954100092788549,0.8112820049889015,0.6996911123291855,1.5780632614881704,256,age+stage+tumor_fraction,zscore
ARFGAP3,1.419157178430978,0.35006315908454816,0.05174268665408808,0.9973589267644933,2.019340322772027,256,age+stage+tumor_fraction,zscore
PRR14L,1.1158718749992425,0.10963605001990205,0.6319515269117906,0.7124911130235778,1.7476288737556782,256,age+stage+tumor_fraction,zscore
EAPP,1.1892545410164364,0.17332667470970878,0.39976005665683556,0.7944459700701475,1.78026752807788,256,age+stage+tumor_fraction,zscore
CPSF3,1.353437511974441,0.3026476612742369,0.03984114524040997,1.0141505688782233,1.80623386214313,256,age+stage+tumor_fraction,zscore
