gene,HR,coef,p_value,CI_lower,CI_upper,n_samples,covariates,gene_scaled
IMPG1,0.7585520354915044,-0.27634387939369964,0.04397379846059769,0.5797096285204947,0.992567937877475,256,age+stage+tumor_fraction,zscore
CGAS,0.8795885629515137,-0.1283010229423249,0.4097911797753957,0.6483135891839331,1.193366995513662,256,age+stage+tumor_fraction,zscore
OOEP,0.9198331364360006,-0.0835629988283321,0.5635838972169126,0.69270395268939,1.2214352113926512,256,age+stage+tumor_fraction,zscore
ELOVL5,1.0066641280284625,0.006642020889458126,0.9648713277888472,0.7490529352781736,1.3528718985434207,256,age+stage+tumor_fraction,zscore
GCLC,0.8244839613854813,-0.1929975897059724,0.15037595358094705,0.6338063470769123,1.0725260258389384,256,age+stage+tumor_fraction,zscore
LRRC1,0.6919469825837461,-0.36824594106290104,0.0057319559440046275,0.5328632822073945,0.8985243357796268,256,age+stage+tumor_fraction,zscore
TMED3,0.7888647642447916,-0.23716037429131498,0.12093159771355752,0.5845699969091096,1.064556202948179,256,age+stage+tumor_fraction,zscore
MLIP,1.0679972591161457,0.06578517416405989,0.676381285560429,0.784181873761022,1.4545326583603244,256,age+stage+tumor_fraction,zscore
RASGRF1,0.9473549045540847,-0.05408148878718917,0.7399060083404404,0.688408261607169,1.3037050326610036,256,age+stage+tumor_fraction,zscore
TINAG,0.886730461913803,-0.12021421893589956,0.4684414221734724,0.6407003404573862,1.2272366072484762,256,age+stage+tumor_fraction,zscore
FAM83B,0.9812427843951035,-0.018935363395252976,0.9071313833445328,0.7138600674129404,1.3487761059626429,256,age+stage+tumor_fraction,zscore
CTSH,0.9286754703659491,-0.07399593342081145,0.6342483669077572,0.6846579784775579,1.2596627168169139,256,age+stage+tumor_fraction,zscore
HCRTR2,0.8375087699683765,-0.17732354373371076,0.24514625240131463,0.621038952824353,1.1294314737973037,256,age+stage+tumor_fraction,zscore
ADAMTS7,1.0063688147373384,0.006348619537727892,0.9669961669123817,0.744991065907339,1.3594501164149577,256,age+stage+tumor_fraction,zscore
TPM1,0.7781803145957461,-0.25079701482495004,0.13183523108928474,0.5615818922288831,1.078319316210298,256,age+stage+tumor_fraction,zscore
ZIC1,0.7484799980155831,-0.2897107982375853,0.06671193148315997,0.5491489389211627,1.0201645996621589,256,age+stage+tumor_fraction,zscore
LACTB,0.6739825213585279,-0.3945511011085693,0.017620362867223863,0.48657740096568436,0.9335666600940935,256,age+stage+tumor_fraction,zscore
CA12,0.8934265835704224,-0.11269111499928063,0.4842979825503617,0.65149330564983,1.225202244302639,256,age+stage+tumor_fraction,zscore
PLOD2,0.9556137072248881,-0.04540151953029409,0.7462087517316647,0.7258941545744307,1.2580312869050085,256,age+stage+tumor_fraction,zscore
USP3,1.0062295134059096,0.0062101901952174385,0.9676184186783683,0.7455595609948477,1.3580374883772577,256,age+stage+tumor_fraction,zscore
PLSCR4,0.7162544865420319,-0.33371974703977725,0.04644595993655406,0.5157232521975775,0.9947592770066681,256,age+stage+tumor_fraction,zscore
DAPK2,0.876116365788039,-0.1322563592103072,0.38152914701138285,0.6515003723988018,1.1781725980837714,256,age+stage+tumor_fraction,zscore
CIAO2A,0.8161723473357982,-0.20312973634937473,0.187165946514171,0.603525144486418,1.1037440720427478,256,age+stage+tumor_fraction,zscore
SNX1,0.8558632447054967,-0.15564467646158475,0.34809097057399485,0.6183115145545505,1.1846809842536032,256,age+stage+tumor_fraction,zscore
PPIB,0.7107350155428307,-0.3414556112721707,0.009808910854907758,0.5484820425305077,0.9209859633473242,256,age+stage+tumor_fraction,zscore
CSNK1G1,0.8465559389273285,-0.16657899698471218,0.2960351120879681,0.6193923521200128,1.1570322999310654,256,age+stage+tumor_fraction,zscore
TRIP4,0.8145533570452576,-0.20511534412892407,0.18706048332377126,0.6005972057016313,1.1047290349920729,256,age+stage+tumor_fraction,zscore
RBPMS2,0.6946766218872794,-0.36430883394789176,0.009585760690009196,0.527317868099103,0.9151512554208157,256,age+stage+tumor_fraction,zscore
SPG21,0.7744414439078642,-0.25561322700877054,0.10970341369894576,0.5661896727839615,1.0592908681874622,256,age+stage+tumor_fraction,zscore
PARP16,0.6831801176197697,-0.3809967387758432,0.006243271043495851,0.5199329649715949,0.897683171784388,256,age+stage+tumor_fraction,zscore
DPP8,0.9576647854320486,-0.0432574730668492,0.7757604739523765,0.711129610002129,1.289669039732245,256,age+stage+tumor_fraction,zscore
IGDCC3,0.8691901633865236,-0.14019334752247709,0.38382788307931115,0.6339965701377144,1.191633481493104,256,age+stage+tumor_fraction,zscore
DIS3L,0.8302482968361092,-0.18603047011418525,0.2769381203072393,0.5936934744422945,1.1610574548537664,256,age+stage+tumor_fraction,zscore
TIPIN,0.6918247150138555,-0.3684226574539374,0.013595662676597902,0.5163178429334319,0.9269899207525748,256,age+stage+tumor_fraction,zscore
SNAPC5,0.6881018845667308,-0.3738183639797047,0.013778046471434257,0.5110492488201942,0.9264942755270064,256,age+stage+tumor_fraction,zscore
ZWILCH,0.7264074654654911,-0.3196441743999976,0.026280882932029643,0.5479403755162328,0.9630022342976007,256,age+stage+tumor_fraction,zscore
SMAD3,0.7345087915024139,-0.3085533140696348,0.055794623452492,0.5353997088429264,1.0076642849886452,256,age+stage+tumor_fraction,zscore
C15orf61,1.069767080815765,0.06744094329716906,0.6712850292653183,0.7834674321983699,1.4606881666873515,256,age+stage+tumor_fraction,zscore
PIAS1,0.7291777082388671,-0.3158378068055381,0.05325547244150367,0.529349043165246,1.0044414683611818,256,age+stage+tumor_fraction,zscore
U2SURP,0.7814167492376197,-0.24664666168224042,0.09945037885667066,0.5827086746867685,1.0478857832643726,256,age+stage+tumor_fraction,zscore
ATR,0.7740305883305196,-0.25614388636642405,0.11145556534287678,0.5646475300130732,1.0610572433698928,256,age+stage+tumor_fraction,zscore
XRN1,0.7747882109741742,-0.25516556313788047,0.10467790833240181,0.5692778315416591,1.054488228074682,256,age+stage+tumor_fraction,zscore
TFDP2,0.7600016618058097,-0.27443465911755915,0.076329323965108,0.5610683712596622,1.0294690549937953,256,age+stage+tumor_fraction,zscore
ATP1B3,0.7446856115863385,-0.29479314753942354,0.055852461583927794,0.5504868770817125,1.0073930609274133,256,age+stage+tumor_fraction,zscore
RASA2,0.8463897466553862,-0.16677533201647524,0.23831257395080682,0.6414838309269313,1.1167477163192416,256,age+stage+tumor_fraction,zscore
UBE3D,0.7680077353019827,-0.2639554738773972,0.08132559926424662,0.5707753348371215,1.0333941316017061,256,age+stage+tumor_fraction,zscore
RWDD2A,0.7570108938370497,-0.27837763484631983,0.07671565286331829,0.5562041141806416,1.0303150925666313,256,age+stage+tumor_fraction,zscore
ME1,0.9141984214961846,-0.08970763973640533,0.5797392763973019,0.6655021852684364,1.2558317198147209,256,age+stage+tumor_fraction,zscore
TBX18,0.8211454981118186,-0.19705496463237596,0.22447848520608155,0.5974951380677598,1.1285111561741927,256,age+stage+tumor_fraction,zscore
NT5E,0.6905317719203666,-0.37029329427264596,0.005267615844746196,0.5323763538254028,0.895671125520843,256,age+stage+tumor_fraction,zscore
SNX14,0.7461100265508782,-0.29288220097966194,0.07143123231369354,0.5426394119292206,1.0258749355130934,256,age+stage+tumor_fraction,zscore
CRTAP,0.7398165166114091,-0.3013530740538582,0.04129680592666059,0.5538802478027719,0.9881711442541539,256,age+stage+tumor_fraction,zscore
CMTM6,0.7908894651945171,-0.23459706156758287,0.11718364453453976,0.5897359573251092,1.0606545834390095,256,age+stage+tumor_fraction,zscore
DYNC1LI1,0.6873459627309063,-0.3749175287548957,0.011117724959548657,0.5146155000049939,0.9180533281214651,256,age+stage+tumor_fraction,zscore
CMTM7,0.7797701587339759,-0.24875607101150501,0.1295128970447041,0.5653244318620964,1.075562042222746,256,age+stage+tumor_fraction,zscore
STT3B,0.9756529906805351,-0.024648298124723512,0.8790313493460562,0.7103028641665999,1.3401308177755096,256,age+stage+tumor_fraction,zscore
TGFBR2,0.8297791944550245,-0.18659564436103673,0.23923904098212143,0.6081417724275957,1.1321924307253617,256,age+stage+tumor_fraction,zscore
ZCWPW2,0.6785000669981869,-0.38787070096265375,0.003716560731123778,0.5220988065281026,0.8817532910636228,256,age+stage+tumor_fraction,zscore
EOMES,0.7290268430282533,-0.31604472593910005,0.05137770340437562,0.5304764797532677,1.001891993595909,256,age+stage+tumor_fraction,zscore
SLC25A36,0.7893229014740414,-0.23657978777163732,0.16150452303667762,0.5667831748889097,1.0992398334927889,256,age+stage+tumor_fraction,zscore
TRIM42,0.8382497862083579,-0.17643914868103547,0.27108188839811914,0.612227245032687,1.1477155088725957,256,age+stage+tumor_fraction,zscore
CLSTN2,0.7660890716608061,-0.2664568344601979,0.08888886718589083,0.5635903511693049,1.0413458365645631,256,age+stage+tumor_fraction,zscore
RBP2,0.8928319054638658,-0.11335695158696102,0.4509860577120324,0.6649066989237404,1.19888822402384,256,age+stage+tumor_fraction,zscore
NMNAT3,0.9552714787965252,-0.04575970790762353,0.7703913027039682,0.7025404183739982,1.2989197124261487,256,age+stage+tumor_fraction,zscore
COPB2,0.7406115859133214,-0.30027896666965476,0.021399846992850517,0.5734588393224761,0.9564862960994502,256,age+stage+tumor_fraction,zscore
PIK3CB,0.8250673968379697,-0.19229020284722576,0.1955534242644661,0.6166395612980897,1.1039450791836385,256,age+stage+tumor_fraction,zscore
FAIM,0.867921239355292,-0.14165430650867464,0.35498568275646547,0.6428684796629086,1.171759545776791,256,age+stage+tumor_fraction,zscore
ARMC8,0.7062848354818628,-0.3477366731618142,0.019617657427828505,0.5273983808863366,0.9458471753237147,256,age+stage+tumor_fraction,zscore
DBR1,0.7355593872054229,-0.3071239982092078,0.03894594989022061,0.5495473168715661,0.9845332612777813,256,age+stage+tumor_fraction,zscore
MRAS,0.7471996398881893,-0.29142287401597516,0.07585140557869789,0.5416352648034981,1.0307809297675439,256,age+stage+tumor_fraction,zscore
CLDN18,0.7162852268547304,-0.3336768298174264,0.028340229875118406,0.5315500314347655,0.9652233954825724,256,age+stage+tumor_fraction,zscore
NCK1,0.7138263370148072,-0.3371155716961221,0.01892010374321455,0.5386838857489453,0.9459129053165197,256,age+stage+tumor_fraction,zscore
CDC25A,0.8007299860340782,-0.22223148483072877,0.18134137113514767,0.578047918866716,1.1091961230327914,256,age+stage+tumor_fraction,zscore
NME6,0.8645154015786837,-0.14558615842618197,0.3674995560035095,0.6298811842211512,1.1865521598186766,256,age+stage+tumor_fraction,zscore
MAP4,0.7095746358896945,-0.34308959286222784,0.015429415266500893,0.5375608971516448,0.9366309316132367,256,age+stage+tumor_fraction,zscore
DHX30,0.7418125568554079,-0.2986586865215095,0.05076103915020256,0.5497418526326446,1.0009895860631821,256,age+stage+tumor_fraction,zscore
SMARCC1,0.733219918970936,-0.31030959621302767,0.04690054925614592,0.5399025559913287,0.9957564445840119,256,age+stage+tumor_fraction,zscore
CSPG5,0.7438751876294547,-0.2958820167846477,0.06122232481395772,0.5456998777515998,1.0140194589206764,256,age+stage+tumor_fraction,zscore
SCAP,0.7646272319939553,-0.26836684235359465,0.09318688112670909,0.5589610070928999,1.0459670647644437,256,age+stage+tumor_fraction,zscore
PTGS2,0.7970268314170149,-0.22686693524163548,0.15234209942521781,0.5841907905101527,1.0874046293059576,256,age+stage+tumor_fraction,zscore
KIF9,0.9417768541277842,-0.05998691768217458,0.7064666592083969,0.6892329017885571,1.2868562145962705,256,age+stage+tumor_fraction,zscore
PTH1R,0.9374106574919373,-0.06463382435404527,0.6592452541225482,0.7033370805333841,1.2493849181292478,256,age+stage+tumor_fraction,zscore
TDGF1,0.7362350971195577,-0.3062057858245219,0.026053954679264274,0.5622054763937079,0.9641352512387424,256,age+stage+tumor_fraction,zscore
LRRC2,1.0091119198497047,0.009070656775834383,0.95259993554294,0.7482540573145021,1.3609105848854055,256,age+stage+tumor_fraction,zscore
LTF,0.7064914869683302,-0.3474441265149639,0.026643609406070714,0.5196251268636095,0.9605582858769902,256,age+stage+tumor_fraction,zscore
LRRFIP2,0.6956519081146966,-0.362905875774565,0.007347880130045958,0.5335272226356582,0.9070419591205969,256,age+stage+tumor_fraction,zscore
MLH1,0.7910843985354226,-0.23435061837865118,0.14223990206991355,0.5784839228557601,1.081818354634192,256,age+stage+tumor_fraction,zscore
DCLK3,0.8240741975146539,-0.1934947075990279,0.15584389060087625,0.6308295365642511,1.076516306937783,256,age+stage+tumor_fraction,zscore
TRIB1,0.7541205604616643,-0.2822030292444548,0.06564455340300113,0.5584068815423658,1.0184291034168929,256,age+stage+tumor_fraction,zscore
STAC,0.6961850049987605,-0.3621398421895812,0.013428496167945595,0.5224400424398231,0.9277113578845766,256,age+stage+tumor_fraction,zscore
ARPP21,0.7060085213804079,-0.3481279716178156,0.016508739718209525,0.5311412471254543,0.938447230297702,256,age+stage+tumor_fraction,zscore
FBXL2,0.9414545824801608,-0.06032917158098351,0.6987428604913934,0.6936051595491746,1.2778692872599013,256,age+stage+tumor_fraction,zscore
MYD88,1.0992546070788163,0.09463232018104482,0.5610990245829195,0.798925076597573,1.5124831183546226,256,age+stage+tumor_fraction,zscore
SCN5A,0.7622083270090592,-0.2715353656360884,0.1087443398276509,0.5469712647982927,1.06214269588036,256,age+stage+tumor_fraction,zscore
WDR48,0.699645318498177,-0.3571817602081507,0.00719244622752956,0.5392147374337454,0.9078082213147263,256,age+stage+tumor_fraction,zscore
GORASP1,0.6845044282279477,-0.3790601649861038,0.016367736163866498,0.5023081418781242,0.9327866168200669,256,age+stage+tumor_fraction,zscore
TTC21A,0.9368148858295943,-0.06526957674204643,0.6658499099461207,0.6966326984530694,1.2598061105382339,256,age+stage+tumor_fraction,zscore
CSRNP1,0.7486077136235155,-0.28954017949928523,0.05614645377755424,0.5561760038674762,1.0076190001001208,256,age+stage+tumor_fraction,zscore
MOBP,0.7125420636605879,-0.3389163318653153,0.020544928484111494,0.534886243792939,0.9492040567082379,256,age+stage+tumor_fraction,zscore
SLC25A38,1.1273763411589803,0.1198931111329026,0.43283778399842177,0.8355188452641452,1.521183420109688,256,age+stage+tumor_fraction,zscore
HHATL,0.9629547674374849,-0.03774883875706006,0.8021666660245993,0.7167331434724539,1.2937616916081944,256,age+stage+tumor_fraction,zscore
NKTR,0.773231346583401,-0.25717699110476205,0.11038136163163682,0.5638836447297545,1.0603015727220133,256,age+stage+tumor_fraction,zscore
SS18L2,0.8920439436725068,-0.11423988340872258,0.43523804676131994,0.6695138693042247,1.1885375851433124,256,age+stage+tumor_fraction,zscore
PCCB,0.7431265906695623,-0.29688887102525235,0.04405004082659492,0.5566227857812115,0.9921209549212237,256,age+stage+tumor_fraction,zscore
VIPR1,0.7872880078099744,-0.2391611409539907,0.12123765259261947,0.5817835262915773,1.0653832211308727,256,age+stage+tumor_fraction,zscore
LYZL4,0.7422147368585527,-0.29811667490933197,0.028095380177756597,0.5688171564469191,0.96847064011055,256,age+stage+tumor_fraction,zscore
AMOTL2,0.7605222678152519,-0.2737498872180269,0.07312854387255267,0.563744743696251,1.0259858319042632,256,age+stage+tumor_fraction,zscore
CCK,0.7017635307231544,-0.35415878252502514,0.008537753089220225,0.5389746053267698,0.9137203277962448,256,age+stage+tumor_fraction,zscore
CEP63,0.7011404165878196,-0.3550471030369246,0.010036969199872207,0.5350802745993339,0.9187366963602756,256,age+stage+tumor_fraction,zscore
TRAK1,0.7200908078758443,-0.3283779528749694,0.01553051611215057,0.5519168733036095,0.9395088221954798,256,age+stage+tumor_fraction,zscore
EPHB1,0.6640925428034798,-0.4093337675250475,0.004207136503265157,0.5017588721149256,0.8789459039324733,256,age+stage+tumor_fraction,zscore
ABHD5,0.726963796998467,-0.3188786004898527,0.031391020735296475,0.543736308962148,0.9719350233482715,256,age+stage+tumor_fraction,zscore
RYK,0.716317207092072,-0.3336321834639243,0.030693437306721742,0.5292875632300182,0.9694358545757069,256,age+stage+tumor_fraction,zscore
SLCO2A1,0.7622223124467414,-0.27151701722807203,0.039348872498012735,0.5887323116418277,0.9868370430891445,256,age+stage+tumor_fraction,zscore
RAB6B,0.7675674913380219,-0.2645288667902095,0.080960551718485,0.5702839589110372,1.0330991158929856,256,age+stage+tumor_fraction,zscore
KIAA1143,0.7818589079723292,-0.24608097930311423,0.06588783396896912,0.6015041071885082,1.0162912350390716,256,age+stage+tumor_fraction,zscore
SRPRB,0.739968614082664,-0.3011475070852008,0.05047234036782919,0.5472143308019555,1.0006199015748836,256,age+stage+tumor_fraction,zscore
TF,0.7864428855708766,-0.2402351775937919,0.15137957452887316,0.5664143234960775,1.091943453067232,256,age+stage+tumor_fraction,zscore
TOPBP1,0.7850048142263081,-0.24206542844616694,0.07954408663283499,0.5989017824905682,1.0289375927315516,256,age+stage+tumor_fraction,zscore
BFSP2,0.6921330366566921,-0.36797709233814485,0.005028898251871741,0.535218088652752,0.8950522237345737,256,age+stage+tumor_fraction,zscore
UBA5,0.7067934735140331,-0.34701677243034124,0.02112980312158391,0.5262365606213371,0.9493012298731128,256,age+stage+tumor_fraction,zscore
NPHP3,0.692123989349908,-0.3679901640533165,0.02269191553082667,0.5043304290501487,0.9498447625614084,256,age+stage+tumor_fraction,zscore
DNAJC13,0.7192320232656682,-0.32957127058452695,0.043600059298231034,0.5222140371512141,0.9905798513436681,256,age+stage+tumor_fraction,zscore
ACP3,0.7318666242831988,-0.31215698888597526,0.05234936916050208,0.5339325634115116,1.0031767913111265,256,age+stage+tumor_fraction,zscore
GNAI2,0.767031072660945,-0.26522796649160185,0.08250774413571323,0.568576920535877,1.034752986232539,256,age+stage+tumor_fraction,zscore
CPNE4,0.7221333256031351,-0.3255454956369599,0.03444973060766616,0.5340527788679355,0.9764513182611828,256,age+stage+tumor_fraction,zscore
ASTE1,0.7936947174580293,-0.23105637849769214,0.11391019827773029,0.595995475667317,1.0569732996973586,256,age+stage+tumor_fraction,zscore
ATP2C1,0.7673324153964244,-0.26483517463791234,0.08676458404458516,0.5667132732013435,1.038971669733454,256,age+stage+tumor_fraction,zscore
PIK3R4,0.6700551612240746,-0.40039523980088293,0.006762219742055924,0.5014993644128322,0.8952631866417027,256,age+stage+tumor_fraction,zscore
MANF,0.6897251521179742,-0.37146209100921057,0.01647343858142715,0.5091370329764324,0.934366888778612,256,age+stage+tumor_fraction,zscore
MAPKAPK3,0.6963891977549334,-0.361846582760773,0.022537577982468776,0.5103081313717468,0.9503237062794908,256,age+stage+tumor_fraction,zscore
CISH,0.6885071162528832,-0.3732296249875639,0.005811249597386811,0.52811540486052,0.8976107206266022,256,age+stage+tumor_fraction,zscore
HEMK1,0.7356267689475211,-0.3070323962839675,0.04577426342780353,0.5442754185515387,0.9942516688192616,256,age+stage+tumor_fraction,zscore
RBM5,0.6987667334565425,-0.35843830709789887,0.022794830782585727,0.5132514964121672,0.9513366277522102,256,age+stage+tumor_fraction,zscore
RBM6,0.7443659237709153,-0.2952225320338405,0.06680284991237784,0.5428652353112147,1.020659626792428,256,age+stage+tumor_fraction,zscore
MON1A,0.7217016972109139,-0.3261433872218834,0.01887631561564068,0.5496950248381115,0.947531478769538,256,age+stage+tumor_fraction,zscore
MST1R,0.7229135854084603,-0.32446558622335137,0.054178364215049624,0.5195695953105051,1.0058403276192416,256,age+stage+tumor_fraction,zscore
TRAIP,0.7571822319998383,-0.2781513253213376,0.0935664982081913,0.5470256656364277,1.048076842590615,256,age+stage+tumor_fraction,zscore
BSN,0.776687800840773,-0.2527168100777539,0.10578049969537244,0.5718098530118253,1.0549729718672771,256,age+stage+tumor_fraction,zscore
APEH,0.7868948848323835,-0.23966060386595722,0.13677493646502617,0.573867857687144,1.079000246277849,256,age+stage+tumor_fraction,zscore
MST1,0.8829792181755259,-0.12445361413019622,0.41561217621954827,0.6543622208952933,1.191468998108034,256,age+stage+tumor_fraction,zscore
IP6K1,0.88379865566371,-0.12352600737320106,0.4441398085334304,0.6440920541066121,1.2127149508720547,256,age+stage+tumor_fraction,zscore
CDHR4,1.0083769262637585,0.008342034538463616,0.9570488713636298,0.7443531418147267,1.3660505589351541,256,age+stage+tumor_fraction,zscore
UBA7,0.7421459963382447,-0.29820929460590545,0.061200499789531806,0.5431206027853203,1.0141038234533581,256,age+stage+tumor_fraction,zscore
NCKIPSD,0.7780191256150909,-0.2510041720530876,0.14198908582826872,0.5565326526945598,1.0876518329915197,256,age+stage+tumor_fraction,zscore
IP6K2,0.7746309862939587,-0.2553685097401071,0.1322010927671098,0.555531685310812,1.080142106729754,256,age+stage+tumor_fraction,zscore
PRKAR2A,0.8166934225791459,-0.2024915023063366,0.21810611348740383,0.5917085491866045,1.1272241163338241,256,age+stage+tumor_fraction,zscore
SLC25A20,0.8693276246777185,-0.14003521133034244,0.3396020834145891,0.6521722584411886,1.1587897357580632,256,age+stage+tumor_fraction,zscore
QARS1,0.7496617282520043,-0.288133203193281,0.04110698855867203,0.5685704718373148,0.9884310470603986,256,age+stage+tumor_fraction,zscore
NICN1,0.7061432829448661,-0.34793711173369485,0.05061891535159993,0.49817101526985474,1.0009380729989787,256,age+stage+tumor_fraction,zscore
AMT,0.7407793026491057,-0.30005253522904607,0.03204305858739027,0.5630620223222383,0.9745888614012144,256,age+stage+tumor_fraction,zscore
KLHDC8B,1.0310511718795459,0.03057883705196605,0.8414765086815559,0.7640817769614601,1.3912994015662876,256,age+stage+tumor_fraction,zscore
C3orf62,0.8560636541557793,-0.15541054327361814,0.3482062473498384,0.6187108020618252,1.184470963694789,256,age+stage+tumor_fraction,zscore
USP4,0.6737772022456967,-0.39485578318330944,0.00573379695436595,0.5091621912801079,0.891613175606534,256,age+stage+tumor_fraction,zscore
NT5M,0.7515902641233957,-0.28556396506132314,0.0516700845298198,0.5637209376881352,1.0020701509539922,256,age+stage+tumor_fraction,zscore
EML4,0.7700112082010675,-0.26135020813506415,0.09734801678410505,0.5653404620452419,1.0487790996070947,256,age+stage+tumor_fraction,zscore
THSD7A,0.7601781104196977,-0.274202517343403,0.12237078659309918,0.5368295898581459,1.0764510199856177,256,age+stage+tumor_fraction,zscore
FLCN,0.7692171805892761,-0.26238192985746417,0.07716080078154208,0.5750198191920869,1.0289994382194638,256,age+stage+tumor_fraction,zscore
ATXN2L,0.6965406552150785,-0.3616291167334363,0.016877857703394134,0.5177465111761657,0.9370780370210353,256,age+stage+tumor_fraction,zscore
CHSY1,0.741178851407112,-0.2995133178879982,0.05844666935018893,0.5434969759745684,1.0107619987914545,256,age+stage+tumor_fraction,zscore
GPR19,0.7337599507961801,-0.3095733463697028,0.08418367551991687,0.5163735797001927,1.042663076807707,256,age+stage+tumor_fraction,zscore
FHL3,0.8584510943860623,-0.15262556662011972,0.33486563571100075,0.6295048804419251,1.1706633329598373,256,age+stage+tumor_fraction,zscore
PYGM,0.8038466129092314,-0.21834680796762537,0.19101522979334778,0.5794755479338131,1.115093431275289,256,age+stage+tumor_fraction,zscore
COLGALT2,0.7426227645535755,-0.2975670825062506,0.06265189754620383,0.5428902624821349,1.0158380220557799,256,age+stage+tumor_fraction,zscore
CREBL2,0.7237075889608092,-0.3233678508298018,0.03336547345394581,0.5372729096150467,0.9748354420004791,256,age+stage+tumor_fraction,zscore
MARCHF3,0.7809790208648018,-0.2472069913920962,0.1476948037133443,0.5588454689691418,1.091407669737452,256,age+stage+tumor_fraction,zscore
FAM189B,0.6948197327917431,-0.3641028443395163,0.006166831854506288,0.5354394014544345,0.9016416419214026,256,age+stage+tumor_fraction,zscore
OAS3,0.8778005557564295,-0.13033586860399618,0.4012224590748854,0.6474911249452561,1.1900299262811416,256,age+stage+tumor_fraction,zscore
C1orf21,0.709810359170199,-0.3427574443845532,0.0380746716705454,0.5134200057523839,0.9813227773370369,256,age+stage+tumor_fraction,zscore
PON2,0.8057489976173091,-0.21598300232421233,0.18917306394804534,0.5836920957421878,1.112284116740993,256,age+stage+tumor_fraction,zscore
C11orf91,0.8470766134111519,-0.16596413575107777,0.27105460838900036,0.6303340072708206,1.1383469410049114,256,age+stage+tumor_fraction,zscore
C20orf96,0.7470323655270541,-0.2916467674424681,0.0776060146762993,0.5403407583231105,1.0327878224045457,256,age+stage+tumor_fraction,zscore
MALT1,0.769701683597953,-0.26175226310119803,0.09959071000470858,0.5636775497218199,1.051027634550814,256,age+stage+tumor_fraction,zscore
OAS2,0.8178724351237802,-0.20104890182187396,0.23414305230350946,0.5872817320224107,1.1390024304549218,256,age+stage+tumor_fraction,zscore
NLRP3,0.8384510172284677,-0.17619911656479442,0.2858479143875806,0.606667346797375,1.1587900881803221,256,age+stage+tumor_fraction,zscore
LMO2,0.7021827902142547,-0.353561523930005,0.00881498559595733,0.5389463913806251,0.9148603251800184,256,age+stage+tumor_fraction,zscore
KANK1,0.9140984502320837,-0.08981699972683845,0.5682494259216735,0.6714512028956753,1.2444329135359704,256,age+stage+tumor_fraction,zscore
EXD2,0.6812370910948781,-0.38384488203577,0.004489057453254802,0.5227772866641753,0.887727883597843,256,age+stage+tumor_fraction,zscore
RESF1,0.7257312431214236,-0.32057552123201677,0.045201337085374625,0.5303074681510909,0.993170696009334,256,age+stage+tumor_fraction,zscore
SYDE1,0.7365920885714169,-0.30572101549665365,0.032319668821006294,0.5567354011287966,0.9745525501808049,256,age+stage+tumor_fraction,zscore
TRIB3,1.109116706004773,0.10356393818284239,0.5112935477352942,0.8142640005498328,1.5107383682788686,256,age+stage+tumor_fraction,zscore
MDFI,0.8693070636978553,-0.14005886319925048,0.34092016319655905,0.6516129904256133,1.1597294438549954,256,age+stage+tumor_fraction,zscore
MANSC1,0.7551300034702543,-0.2808653545292867,0.04577367865955964,0.5732368091793789,0.9947395439544269,256,age+stage+tumor_fraction,zscore
SBSPON,0.7519239853246085,-0.28512004348649844,0.08572310008521432,0.5431769057735342,1.0408941795882773,256,age+stage+tumor_fraction,zscore
ABTB2,0.7621206562622846,-0.2716503942786364,0.11341112064886226,0.5444495610748988,1.0668167195413572,256,age+stage+tumor_fraction,zscore
MIER3,0.7436645979274723,-0.29616515503134727,0.04475122482485616,0.5568877960709768,0.9930852105441776,256,age+stage+tumor_fraction,zscore
SNX33,0.7478310641417658,-0.2905781765934826,0.027901422837141813,0.5771755575119796,0.968944878584534,256,age+stage+tumor_fraction,zscore
ABLIM3,0.755799013293666,-0.2799797935800828,0.04813342547805068,0.5725467176575232,0.9977039966848078,256,age+stage+tumor_fraction,zscore
INPPL1,0.7251220845121141,-0.32141524587337394,0.0238953073958789,0.5486433525680219,0.9583676444562474,256,age+stage+tumor_fraction,zscore
PRAM1,0.7480222131358722,-0.29032260474288674,0.033695935830763496,0.5722023672378402,0.9778659848013392,256,age+stage+tumor_fraction,zscore
CCDC88A,0.7355591273964508,-0.307124351422045,0.052838792884276904,0.5390147165483605,1.0037707937936886,256,age+stage+tumor_fraction,zscore
TPCN1,0.833183293077977,-0.18250162131102432,0.19432763601500302,0.6324831382509642,1.0975698131399219,256,age+stage+tumor_fraction,zscore
KATNIP,0.7527801776059422,-0.2839820226119232,0.08725851896301415,0.5436398272964703,1.042377631923203,256,age+stage+tumor_fraction,zscore
HEYL,0.7816649375433088,-0.2463290988704261,0.14342878962273745,0.5619729850086355,1.0872410078132067,256,age+stage+tumor_fraction,zscore
GPBP1,0.7357909416026283,-0.3068092473377352,0.02684705255886647,0.5607682532964711,0.9654403696392154,256,age+stage+tumor_fraction,zscore
GAB3,0.8916668112204974,-0.11466274620370726,0.44642852860517435,0.6637634134922966,1.1978209194281804,256,age+stage+tumor_fraction,zscore
SLC8B1,0.7508294248407233,-0.2865767837208498,0.06597428701629877,0.5531807560731569,1.0190969570389348,256,age+stage+tumor_fraction,zscore
ILVBL,0.7053317479249098,-0.34908702241809453,0.03906885397162993,0.5062802575982527,0.9826432438643161,256,age+stage+tumor_fraction,zscore
