gene,HR,coef,p_value,CI_lower,CI_upper,n_samples
CCDC65,3.0773674375716245,1.124074503436016,0.31039165867192664,0.35071024471133716,27.00289053038892,265
FKBP11,5.0863618075530725,1.6265628024078242,0.18882389716007886,0.449554654432084,57.548233973947205,265
DDX23,4.742537741865235,1.5565723810168175,0.21397255576212362,0.4072230901006603,55.231799914529766,265
PLD3,3.571314461796461,1.2729337246054622,0.2707510105723673,0.37068139937277256,34.40768003632766,265
GRIK5,2.667089209609334,0.9809876940627803,0.39581296001404564,0.2771075097624297,25.67005440636736,265
CD79A,0.12058704730623247,-2.1153834025612794,0.01760278331509299,0.02102735935697005,0.6915388533185212,265
RABAC1,2.3132738353643765,0.8386637659367268,0.4190430574115177,0.302560683918242,17.686487775217437,265
ETV3,1.4556393919155974,0.3754452487114795,0.733559972919656,0.16757195527375032,12.644633977296122,265
PRKCSH,5.478595861339099,1.7008488384448444,0.14910928262338696,0.5434352511488086,55.231994149129825,265
ELAVL3,8.365607731433855,2.1241289834954,0.14289557234504324,0.4879820346243134,143.41387131209578,265
RAB3B,2.7246636440621814,1.0023449871250054,0.32140780326223745,0.37571700462046226,19.758999145576322,265
ST8SIA6,1.909016192166533,0.646588026722585,0.611073254709954,0.15795947195332644,23.071378859957395,265
FCGRT,6.767787747166755,1.912174260577922,0.07963656268085216,0.7977164758241867,57.41758178352487,265
NOSIP,7.234088999902578,1.978804436454305,0.07439945986214239,0.8228372148622353,63.5995099799579,265
PIH1D1,5.147096211293072,1.638432713189339,0.1477662407596068,0.5598358974336194,47.3220805056517,265
SUPT5H,1.3550123655624196,0.3038105801663481,0.7865580834876975,0.15028631181196975,12.217070794339831,265
DLL3,0.18586613051696022,-1.6827285928012052,0.14990504145930245,0.018811653999959474,1.8364264233980756,265
PAF1,0.252222689261922,-1.3774428941453722,0.15456026748836274,0.037860382933970316,1.680286358684349,265
TIMM50,4.509904236227945,1.5062759196368094,0.1085905590798905,0.7163160112138132,28.394222524052594,265
MED29,5.417638838700916,1.6896600819174181,0.11009201715010306,0.6818049058074623,43.04869374889641,265
BICD1,9.380300545115281,2.238611803561896,0.0652643235234008,0.8680563412294102,101.36443239625622,265
NCSTN,3.634452615154036,1.2904585123431978,0.28601154218956454,0.3395377912430419,38.90361000300201,265
PEX19,3.5183046740828527,1.2579792469096145,0.260692306632632,0.39292572025250516,31.50332783437668,265
PHYHIP,4.067488621732262,1.4030257627456832,0.2666737677310686,0.3420975369885069,48.36183222353116,265
CRHR2,1.4871571496810423,0.39686634426191314,0.7153229388464282,0.1762471294561691,12.548495936766184,265
INMT,3.892180590778777,1.35896956375571,0.17897439238167195,0.5363634776315247,28.244036708335052,265
CYP4F3,2.802853785383727,1.0306381072058597,0.38434573181108955,0.27487524343270875,28.58019967215813,265
IMPDH1,2.5406021477409735,0.9324011189744852,0.4440434212475246,0.2333405979146847,27.661964230785223,265
PRODH,1.6443750105250396,0.4973603792130524,0.6539003060737385,0.18696187178863918,14.46267706549316,265
ESS2,1.896849825315871,0.640194523515513,0.5703243396270076,0.2079317644919526,17.3039423225791,265
SLC25A1,0.8624798275603384,-0.14794351868597314,0.8902376108021338,0.1054964872105336,7.051149025123531,265
DDR1,4.180883158736922,1.4305225062142468,0.24044247721211176,0.38368228028266044,45.5579652365822,265
IER3,3.610600876119419,1.283874206172421,0.31202659154581325,0.29964806354256684,43.50583325155514,265
FOSB,0.9167065537369632,-0.08696786476870394,0.9405907366262402,0.09309841192727338,9.026479488401645,265
KLC4,8.467619418191445,2.1362494087330397,0.04915705187116463,1.0079181822140102,71.13730050373154,265
ERCC1,3.9112440326329856,1.3638554903067224,0.3015609916876145,0.294161027224617,52.00495125795825,265
CYP17A1,3.8185206923097197,1.3398630942944894,0.2223766224966147,0.44385668042732296,32.850919949114086,265
AS3MT,2.771523407622396,1.0193971356736986,0.3815494372233945,0.28255186858827314,27.185599717947365,265
HOMER3,35.713323733764376,3.5755238329895698,0.001269857922577646,4.059198238471514,314.2102004342916,265
CRTC1,0.10717663281118955,-2.2332770316135453,0.05761330844353092,0.010687289478998677,1.0748123407078134,265
RNF215,1.7850790456695547,0.5794626975393925,0.6351430460873411,0.16299162636987932,19.550128250498826,265
SEC14L2,6.162453798355175,1.8184750421163918,0.14490625477807853,0.5344757250277878,71.05250068164973,265
AVEN,8.574249505480408,2.148763467995023,0.08963166772629363,0.7171533133819689,102.51330253991885,265
CP,6.118502465886921,1.811317371464984,0.13016072964532074,0.5860410227506043,63.879610764032904,265
CROT,3.0042797481056267,1.1000378547676126,0.3398092909188586,0.31390248878619487,28.753186506352254,265
CALB2,0.1282141387068075,-2.0540534542521054,0.07612547659887542,0.013247980475402274,1.2408582119252634,265
SNRNP200,0.9881857199057805,-0.011884623286333003,0.9906718229705376,0.13476261876476098,7.246156434005516,265
CIAO1,0.1437242546619498,-1.9398587133484673,0.05174761610388902,0.02035531250189257,1.014804433791543,265
HAS1,1.3717959008118676,0.3161207578965721,0.767920010428442,0.16805228089116322,11.197848571320383,265
TAF6L,2.7782060709070286,1.021805421173145,0.4028189990936708,0.25358384791394606,30.437384068104866,265
INSIG2,1.4382630458333263,0.3634361673499392,0.7525373639046884,0.1502005161813923,13.772260186586674,265
KPNA6,5.187437947115536,1.646239923483447,0.1739697822284595,0.48335218491072096,55.672681939246154,265
MAN1A1,13.475067646646576,2.6008411369417606,0.042237980358638356,1.0954595994911405,165.75458206404616,265
ITPKC,3.3586383341605637,1.2115356341457142,0.32383902770791995,0.3026182372785342,37.27617859762415,265
COQ8B,2.1435820894779907,0.7624783032565681,0.5332631621647346,0.19472623748381673,23.596944272662306,265
BRD8,5.694096168922469,1.7394298782324447,0.1765314728408957,0.45699037565292516,70.94838952486374,265
KIF20A,1.9989872686444614,0.6926406866357813,0.4887637015593229,0.28129414927935475,14.205592652530582,265
FARSA,0.47161042518793284,-0.7516020045667903,0.5533817667539528,0.03928044851732209,5.662267146666122,265
GCDH,4.104823738140979,1.4121628036490141,0.2515020052655075,0.3673216501505208,45.87145330067278,265
MAST2,2.406990732562517,0.8783773085909956,0.48061637928303025,0.2096087268546598,27.640091486548933,265
DNASE2,3.902533101818161,1.3616258555798455,0.244343261033433,0.3942730401466144,38.62745625499306,265
RAD23A,2.549873020734533,0.9360435621401041,0.4227302365141823,0.2586249006409712,25.14008668831106,265
CALR,5.669787426472877,1.7351516261149673,0.17585505535710966,0.4596760917705618,69.93291588772735,265
SYCE2,3.0371801871350264,1.1109295149374772,0.39226932420249006,0.23830588437209055,38.70850068780713,265
NFAT5,9.51317786189767,2.252677980769571,0.0808004761558939,0.758837483600269,119.26210155397746,265
NOB1,3.560081179980692,1.2697833479693093,0.25091816258118105,0.40743695962095006,31.107089596986633,265
NQO1,4.506673785565623,1.5055593615828031,0.20813145498639885,0.43224608560917505,46.98737428907158,265
PPFIA3,2.2437792367908145,0.808161603494155,0.47381057312248476,0.24581417771454342,20.48110206767665,265
GYS1,8.724532528857008,2.166138888298622,0.049253827219903776,1.0071015030653898,75.58073105382094,265
RUVBL2,4.5102229788238715,1.5063465932733247,0.14228573234489805,0.6030649821627624,33.73120960490572,265
LIN7B,1.8050680623385924,0.5905982987407382,0.621855838725407,0.17267915414913151,18.86892905938634,265
BAX,6.303836067535597,1.8411583477021625,0.07131392244570221,0.8523476989738614,46.622228480470525,265
IL7R,158.1887938056537,5.063789217209256,0.00025846700216693885,10.458583524188866,2392.6466168016173,265
TFAM,2.517003021953615,0.9230689167697068,0.4237152416223886,0.26225707387201097,24.15684777912013,265
EFNB3,0.23351481999731644,-1.4545097349479963,0.19887403228858305,0.02538937046293108,2.147716550829514,265
MMD,5.593238247961498,1.7215584124579482,0.12417452691682668,0.6230930612677691,50.20809256775727,265
HLF,17.579151645312407,2.8667136342844657,0.008251374600756691,2.095369147007388,147.4807305482389,265
FAM162A,1.2478819968126194,0.22144771164069804,0.8337416701880309,0.15782110437126037,9.866928026975726,265
GRM3,0.8553966394225644,-0.15619001185900022,0.8750015869148012,0.1221853371636673,5.988471511563616,265
SSBP2,4.41221352876234,1.484376497491755,0.2284031219031306,0.3941444230259357,49.39211894446213,265
FANCL,3.665880943105992,1.2990686729234342,0.28026218318777674,0.34678669667187073,38.7520144746018,265
BRINP2,1.8261802802823932,0.6022265069172877,0.6092076552053967,0.1814608165139834,18.378261930918228,265
GSTM3,3.837486106773178,1.3448174925219223,0.24201969793664868,0.4032948371820505,36.51497183195924,265
GSTM2,2.812588550700446,1.034105251728398,0.447689647947662,0.1948930156255648,40.58972729289314,265
STAT3,0.02882440178319034,-3.5465329664442655,0.0011158936955899333,0.003416768904442147,0.24316720310776707,265
STAT5A,5.039137133785014,1.6172348638121812,0.1428033580928483,0.5794003585564823,43.826177664706506,265
CAVIN1,1.2353222509400916,0.21133186797842074,0.844993572239861,0.1484892796058947,10.276978026413126,265
MAP3K11,5.254305668940872,1.659047867900113,0.18703302401447555,0.4468874943358001,61.777804061617324,265
AKT2,2.975706264647526,1.0904814107042216,0.37651526642982813,0.2654398385187688,33.359076101293,265
DNAJA3,2.551077252382262,0.9365157218772603,0.41485539730707743,0.2685736364703581,24.231697619883487,265
HMOX2,1.6130107757653065,0.47810247969441244,0.6321626896207866,0.22775697697675887,11.42359631424373,265
CDIP1,2.6066612334510615,0.9580701815331251,0.4092164867346376,0.2678637241845643,25.36619247963161,265
MAP3K20,0.1371885276004199,-1.9863991852592793,0.0705049502593271,0.015939106319404036,1.1807871613390986,265
CWC15,2.4274868968650343,0.8868565233788817,0.4506421933595791,0.24234237133357628,24.315568928474075,265
COL5A3,2.986074751250822,1.0939597327121693,0.3482406605591887,0.30365396708522663,29.36448519230122,265
DNMT1,5.960641649275022,1.7851781345567472,0.16528871720547536,0.47876907539408975,74.20957346049727,265
PPAN,7.9594601297483765,2.0743611746602824,0.057745489392049605,0.9341251329159198,67.82068410823543,265
ANGPTL2,2.605545947927082,0.9576422301865303,0.3849226307483067,0.3004149062510208,22.598311686593167,265
CACNA1E,4.07310085797239,1.404404590935772,0.2302064316556684,0.41076076346893936,40.38883962311537,265
CACNA1B,5.906037356259523,1.7759751084387951,0.1483541990173933,0.5313680675116308,65.64428573376675,265
TRMT10A,4.9455906141811,1.5984963945819397,0.19678978905121133,0.43658692972824803,56.02290141461754,265
ETV1,2.9950641299426364,1.096965643672942,0.3370414696241218,0.31899888279119176,28.120503319570666,265
KIFC2,3.6215580009393378,1.2869043202475774,0.24409771379617634,0.4154015731034943,31.573501891626332,265
PSAP,3.532629040935603,1.2620423645443448,0.3221631561408908,0.29041508792367055,42.971141857965584,265
IKBKG,5.192880539262912,1.6472885604117375,0.12317838632963823,0.6394874372006498,42.16815957026289,265
PAX2,1.4697668318248056,0.38510377040325555,0.7629651638616456,0.12031971694741393,17.953952974111914,265
WARS2,2.685232533616615,0.9877673289097831,0.4273547542283561,0.2342548104748738,30.780472533205483,265
PHB2,0.8626055523353194,-0.14779775804517378,0.9016812394012746,0.08269028935064034,8.998497220931048,265
PTPN6,2.0369015027290462,0.7114297819906661,0.5439983968135174,0.2046257559978964,20.275882239684915,265
ENO2,2.908438094435102,1.0676161997808442,0.33488902308942237,0.3321026090337458,25.471080079053955,265
EMG1,0.10259657086586522,-2.2769507691639954,0.013198370794262107,0.016947654083317925,0.6210922350483666,265
LPCAT3,3.7510113816898607,1.322025505403294,0.24958522122187657,0.395158640800388,35.60617163038148,265
ATP6V1F,1.3875214383357086,0.32751901757184926,0.7746518609213778,0.14739199851163476,13.061874194542671,265
IL12B,15.990586114840477,2.7720001812610406,0.02146214820492454,1.506162308710045,169.7684524552488,265
CLCN5,1.9503695494942666,0.6680188671815808,0.5262554765952707,0.24709461824504117,15.394675151613942,265
CLCN3,1.274618524994269,0.24264693775938537,0.8117626733417933,0.17302760473849974,9.38955600011881,265
HIF3A,26.740852115010888,3.286192437845605,0.0026893776801649866,3.1270659110185672,228.67224170659208,265
GPX6,2.003605235754397,0.6949481756713968,0.48347464601458146,0.28683225533373335,13.995754891902179,265
PDE1C,2.5032660960596154,0.9175963176498643,0.39087412249427345,0.3077631472214306,20.360921066267288,265
UTP20,11.894755139006794,2.4760975583397467,0.029346963440840347,1.2823447566972572,110.33319945981665,265
SPIC,0.08206112517271788,-2.5002908804764568,0.013392718937205113,0.011313457007900473,0.5952228624645791,265
KIAA0408,3.973836162210299,1.379731915854059,0.24647011641616173,0.3853602631414475,40.97821014382587,265
CUL3,6.398560384764141,1.856073025182254,0.11997830692570113,0.6165750859588384,66.40160449202163,265
SST,6.289215617481769,1.8388363598332134,0.15200490235113098,0.5080845948372519,77.84969960729958,265
IL11,0.6812230282952259,-0.38386552528169354,0.6894464849542984,0.10366145322961358,4.476734599232359,265
LARGE1,1.4416897481698248,0.36581586187877746,0.7593462315919883,0.13880582265794159,14.97393473975463,265
DDX56,0.4402283777510101,-0.8204616463814722,0.380326759669938,0.07040749456626437,2.7525624334620966,265
TMED4,0.3581055081261389,-1.026927620565358,0.36481911330557126,0.038853563542380974,3.30058669677488,265
COL26A1,1.4834663222903723,0.3943814589678826,0.7290987485380107,0.15920673763955417,13.822733648070027,265
BID,1.384252841238523,0.32516052926607747,0.8177356002532498,0.08714250744814529,21.988762827568905,265
RALB,0.6840753250354146,-0.3796872431020428,0.773131791177665,0.051761669863790175,9.040648254852163,265
PPP1CC,7.549115694551459,2.0214304298516077,0.10782391282146493,0.6425066653054808,88.69814252063449,265
DNAJB11,1.766393810457682,0.5689400730510681,0.6249801482063679,0.18044224775205223,17.291666073183926,265
TBCCD1,2.888834839234341,1.0608532510144326,0.35449250869506543,0.30582044604152997,27.28845254264265,265
CLEC11A,3.901758677869799,1.3614273945348807,0.2928373468333619,0.30874970586043204,49.3076446434383,265
GAB2,3.1597198698699627,1.1504833748939576,0.331731465926966,0.3095462197678593,32.253114457473636,265
CORO1C,2.290792319910549,0.8288977489523002,0.4927724645574457,0.2144533602211872,24.470259862324596,265
TAX1BP1,2.590579858381234,0.9518817341981436,0.4102484571333226,0.2688085628085946,24.96610945920343,265
CTSE,3.4905995986156317,1.250073526218514,0.29227606885222424,0.3408225760249112,35.74964340673561,265
NDRG2,7.098791648591372,1.9599245792240072,0.11584538237611224,0.6169314172559569,81.68305497271062,265
METTL17,2.7971123487826652,1.0285875810150802,0.361962504205932,0.30641180759112563,25.53373368089186,265
ARHGEF40,12.376934941657865,2.5158346551538195,0.035324751248604784,1.188765498122096,128.8635301007849,265
PNPLA6,3.4258478558493284,1.2313489902320414,0.2859850991303048,0.35680401087557895,32.893221975355125,265
MCOLN1,12.752253868293609,2.545708029965568,0.0511796005077802,0.9870385108757609,164.7554547563934,265
ARHGEF18,6.24920815221446,1.8324547600760526,0.16284102680412643,0.47660852474986454,81.93853131393189,265
PKN2,1.081986745690108,0.07879893052496072,0.9494318142583579,0.09475777041707026,12.354610209762532,265
ETFB,2.3832317372665006,0.8684574394088702,0.40472366901063894,0.3090019120527922,18.381095041715877,265
NKG7,3.305974001433733,1.1957311353127784,0.32504926417659735,0.30555060189648137,35.76973512838507,265
STXBP2,6.610953772078172,1.8887279357507067,0.13679420569131548,0.5491731524260675,79.58275014625438,265
PCP2,4.0628475216726425,1.4018840877935368,0.24595714370969415,0.38048314447303583,43.38360377888261,265
SGCE,0.6308676240376749,-0.46065922602837817,0.6822525956365243,0.06952496858757747,5.724475208609499,265
CHN2,8.750012312842447,2.169055107550527,0.029123533439907687,1.2467615138287862,61.40927083943379,265
WWOX,5.003658981359748,1.6101694410737184,0.1809171014160334,0.4730318214411257,52.927947057485994,265
SLBP,3.3284236882628524,1.2024988250308455,0.2842778933123055,0.36839193040522733,30.072331487834596,265
TYR,2.546123511010821,0.9345720107459956,0.47242613411565415,0.19895567097766956,32.583866051496884,265
AQP1,6.76899019112317,1.9123519164373974,0.08902872010637726,0.7469686726819105,61.3402273525243,265
ARID3B,4.151661579730323,1.4235086347695685,0.1118576567011468,0.7179636323193787,24.007196321249744,265
CNN2,7.4581464850748205,2.0093069228985247,0.06274040958042713,0.8986871574219882,61.894674396370704,265
POLR2E,11.436867928215241,2.4368421659677137,0.020063665537637086,1.4662862434043469,89.20628464995299,265
ABCA13,3.8535797678235015,1.349002526118592,0.18738792213114544,0.518643587600524,28.63252796719553,265
MYO9B,7.130160068186057,1.9643336841301768,0.12164834582323643,0.5927780202597887,85.76428420148648,265
HDAC9,3.3004411490647185,1.1940561410726176,0.27684471464601856,0.38362896658422624,28.394393352067404,265
LY9,7.299304175006484,1.9877790251189869,0.11765495248371924,0.6052275450854291,88.03274383644674,265
CD244,2.344285089641822,0.8519804895928271,0.4632050105647023,0.2406709097257471,22.834802044748486,265
ADGRE1,12.499460956840615,2.525685519925662,0.01744558534700774,1.5578081574654834,100.29253182611136,265
MTFP1,2.559311643291956,0.9397383329951713,0.4421054526605822,0.23304985923695015,28.105900209234072,265
RAB23,15.515134854957324,2.7418159897708723,0.014053960717476869,1.7396016721502983,138.37616588972438,265
RAB11A,6.01446780095469,1.7941678668679018,0.16264515247706746,0.48461399754629886,74.64461016783731,265
EIF2B2,5.684522187968455,1.7377470758195253,0.11741587588209783,0.6456033477045698,50.05208324956294,265
DLST,9.078363495701028,2.20589394461852,0.09336584172901212,0.6901706067980199,119.41494312897677,265
PGF,9.279329487767527,2.2277892907143744,0.021589558161107438,1.3872241503322782,62.070686789822126,265
ULK2,14.004594316777514,2.6393854412648516,0.04660366926899229,1.0404845350554845,188.4974311194912,265
CCL24,2.9005521766148146,1.0649011245968045,0.38896033003159014,0.2572259597474467,32.707441105576244,265
DGKQ,13.526235710868832,2.604631185503114,0.02962472368341424,1.2938083525353337,141.4112469960939,265
GRAP,1.2728110954272205,0.24122791534098398,0.8472272607016479,0.10938749893313995,14.810175755392757,265
POU1F1,6.003922285513318,1.7924129699021871,0.13989118579157792,0.5557728140265463,64.85938480747942,265
CHMP2B,3.676845518944251,1.3020551886392517,0.2818718923048784,0.3432137771630783,39.39000666560293,265
PLOD3,8.886717879639967,2.184557788966069,0.07849466695686264,0.7796513073769487,101.2936859402073,265
AP1S1,3.1077897472459304,1.1339117813258408,0.3471072499018525,0.2923420872150629,33.037860559508516,265
MAPK13,5.519112259961311,1.7082170248849067,0.164543082916858,0.49632283975200975,61.37255370571915,265
SRPK1,4.40916735051236,1.4836858622243863,0.19031674809868532,0.4786695016075941,40.61415373140152,265
PAX3,4.842928005455124,1.5775194976189022,0.17485741771898022,0.4959146469717416,47.29433141215127,265
LBR,3.844583986185175,1.3466654010533226,0.2550679759641096,0.37816514911993576,39.085637746443204,265
CRABP2,0.26130005700675296,-1.3420858882896813,0.16411778110446484,0.039452979263927865,1.7306099834685782,265
NES,9.710618757579775,2.2732200040195916,0.0678934759058635,0.8460663692119419,111.4523872907171,265
BCAN,0.41508827405630133,-0.8792640728012983,0.3681438884429509,0.06116591740482728,2.8169000412219956,265
HAPLN2,4.168704942320229,1.4276054221844596,0.22662730429350128,0.4120656881416776,42.17313257625594,265
PRCC,2.6940453442987105,0.9910439094347596,0.4083531785080393,0.25710237967528354,28.22953380013111,265
METTL25B,2.799099018639531,1.0292975863418585,0.4069962347720816,0.24569629817460834,31.888780475563937,265
HDGF,4.490326884586226,1.5019255019073359,0.2574684663021338,0.3336619221776011,60.42953717597264,265
SLC25A18,5.874083774339972,1.770550094564407,0.1557085536674238,0.5097376079273288,67.69141544856025,265
THOP1,4.78388914832636,1.565253845043408,0.1505680550898464,0.5661732626292342,40.42154035532695,265
MATK,1.5349300826045058,0.42848483120992975,0.6626504835181306,0.22389848300137552,10.522672270494123,265
PIAS4,1.195666437795094,0.178703718464477,0.8646577551633718,0.15317245457484888,9.333389834599899,265
MAP2K1,5.095153204948856,1.6282897358887198,0.164763148067269,0.5122471329350706,50.67980768023392,265
SGTA,1.7432228193687629,0.5557355950678495,0.5958826985077477,0.22355038694951113,13.593471429124824,265
NMRK2,0.5371466715227321,-0.6214840904395948,0.48692908015087877,0.0931430644114131,3.097670755747606,265
TMEM242,0.7945889034820005,-0.229930400609795,0.8222648674484481,0.10687278726526223,5.90769214215065,265
DTX2,1.0150772080633002,0.014964676658237298,0.9888692450828444,0.1240038992827388,8.309268855975503,265
HSPB1,3.620084475722201,1.2864973614002655,0.23881265453422099,0.42568383577334395,30.785786327913726,265
SYT5,4.6116863452570795,1.5285935916936768,0.09282099118086452,0.7757003791019673,27.417352782078417,265
HNRNPA2B1,0.6708802017555308,-0.39916469482706407,0.6690672890042886,0.10757942837119591,4.183701772002064,265
FXYD4,6.400964405697626,1.8564486674035252,0.08685894060551524,0.7644248274506753,53.59892019683482,265
YJU2B,0.039898441175265476,-3.2214180241385906,0.0011173055771112996,0.005749359248126346,0.27688052520546486,265
MRI1,2.8378471013170428,1.0430457017815957,0.3491018035364044,0.3197252919406616,25.188423854651386,265
PRKACB,1.5258637741001233,0.4225606589561865,0.723783741622763,0.14647112487788483,15.895694520351213,265
SGSH,2.5082410382927627,0.9195817259248521,0.4378242888246885,0.24575695090276364,25.59957341212769,265
CHD5,2.6130515632297064,0.9605187196884777,0.38127582526975856,0.30432558588493297,22.436623106277132,265
CSTB,0.2466702804622265,-1.3997027310368093,0.13794168288392522,0.0388147045296373,1.5676076373801535,265
SH2B2,0.1546095428851525,-1.8668524184391573,0.04789017399183001,0.024322271791368876,0.9828074842761418,265
PEX5,0.2474052359787741,-1.3967276552267904,0.1820571107647792,0.03180395158576275,1.9245831960426474,265
CD44,10.692384529170033,2.3695317618247045,0.02256321696349507,1.395528965180738,81.92383660401333,265
SLC1A2,0.8029743226652063,-0.2194325423023012,0.8254245384626969,0.11426233781732067,5.642872141216671,265
EIF2AK4,6.670055653283082,1.897628203713275,0.05438877008003933,0.9648862788364305,46.10869010547469,265
WDR1,3.0626228757834313,1.119271697770745,0.35850693054834004,0.2808714137414272,33.39485052724866,265
SLC2A9,8.397599955636705,2.127945945456597,0.04355823105236199,1.063454780585282,66.31187926589455,265
CCN4,5.314704790173585,1.6704774674806273,0.1862205143282172,0.4464512578780815,63.268019763106125,265
NDRG1,0.45595072459832736,-0.7853705353980507,0.4040487186285088,0.07206839520400737,2.884635666900211,265
C11orf65,1.358977123943203,0.30673230202012103,0.7721195357143307,0.17047704473944478,10.83324048832262,265
KLF5,1.7495537429313315,0.559360751377125,0.5504673220628935,0.2789149965037654,10.974448623323514,265
WDR83,1.2988404806577685,0.2614719284985837,0.7897245461683029,0.190082041722868,8.87504458024952,265
PRDX2,6.398152185922619,1.8560092277281177,0.1563109088212067,0.4915866988583429,83.27391991951093,265
POLR2A,5.462676896986314,1.6979389437850165,0.13558443327760708,0.5874863306993148,50.79409906498923,265
SHBG,0.3250178775590905,-1.1238750902911525,0.25191901139503325,0.04752488880105259,2.222764185208915,265
SENP3,1.4573688677774088,0.3766326645447603,0.6908388513674082,0.22776810857548085,9.324940309029051,265
CORIN,4.738586751340759,1.5557389375247481,0.1496580251561816,0.570827931868252,39.33620474122951,265
PLEKHA8,3.977527464069352,1.380660386063126,0.19786926919487494,0.4863222657605014,32.531360049258325,265
G6PC2,3.3087615018486454,1.196573950744638,0.28104712498222173,0.37567324921041095,29.142087436691266,265
SPC25,2.3307489612073122,0.8461896585042578,0.4787014786428434,0.22424233832197515,24.225535466763397,265
RIPK4,2.5053690247865865,0.9184360389710637,0.42214463959320636,0.2660408802285621,23.593644499174257,265
UFD1,0.6481001342025403,-0.43371006647775784,0.6985357182595724,0.07218317737760892,5.818998265427484,265
ZNF287,7.324095527992255,1.9911696698719676,0.09367736327981684,0.7139577040491367,75.13382795497411,265
PRLR,2.642581587255121,0.9717563133112216,0.40847565633863414,0.2638305479096811,26.468646260365617,265
LETM1,2.3548214193049306,0.8564648941493416,0.4423762778125476,0.26481242785616443,20.940044097285387,265
UBQLN1,3.8173418890738224,1.3395543398524867,0.27644674926454693,0.34204129930786364,42.60333219282295,265
FGFR4,1.534398323017864,0.4281383322227324,0.6817122920111528,0.19831531942775932,11.87189280421509,265
CADM3,8.299141263560278,2.116152047228314,0.14214089938013622,0.4919215548817334,140.01367703655083,265
FCER1A,3.374445970514687,1.21623115396474,0.2666295089050861,0.39469176648412996,28.850071308443823,265
TXN2,0.38943363699776073,-0.9430618081677269,0.38137482950461,0.04714165016673938,3.2170820726234526,265
CASP14,10.808921828207,2.3803718883056844,0.04019368216875036,1.1123671294842181,105.0307834450868,265
SLC1A6,3.6126534340915435,1.2844425256415193,0.2375201149612475,0.42877743499301063,30.43832013936594,265
SLC1A3,2.085239438595349,0.7348836873121549,0.5047280321126146,0.24066931544329287,18.067211884757224,265
CRBN,3.4093834770621565,1.226531476433907,0.2603511747077245,0.40282475187894395,28.855961902652968,265
IL5RA,11.040710936417684,2.4015894351902345,0.057972993476336776,0.9220563784407199,132.20156687996925,265
MSH6,5.63596315297076,1.7291680562171134,0.1654032756647528,0.4896375560699304,64.87263950216176,265
FBXO11,5.742336655932823,1.747866210410831,0.12762377942390704,0.6061160548512026,54.40283260301487,265
MLXIPL,8.327185406787551,2.1195255127422703,0.09627865642700721,0.6850709811651685,101.21873310277812,265
TBL2,4.17479684835417,1.429065698042082,0.21803724870580105,0.42962536575733257,40.5677367170922,265
BUD23,3.1814207860112287,1.1573278850658677,0.2995313891785587,0.3573160866570755,28.326287552169696,265
NID1,3.0808580381912596,1.1252081420165447,0.3694912512840024,0.2638890919899682,35.96846758580125,265
MCM5,3.9196332976875556,1.365998102918347,0.23148640933607167,0.4183047025821784,36.7280718899467,265
HMOX1,2.2654215906793898,0.8177608743647287,0.441301212774876,0.2825838305994442,18.16146016787144,265
MPRIP,3.2266093040507124,1.1714318347921175,0.2926904840376189,0.36401852356114367,28.60021379993841,265
CIC,1.4872751798372263,0.3969457074096806,0.7153259957828608,0.17618173993768604,12.555145960882296,265
PAFAH1B3,1.4649469306083283,0.3818190169721635,0.7328632180245369,0.16353844038710877,13.122722122204665,265
IL27RA,3.13747008276361,1.1434167690382921,0.3705963708536727,0.2567742070915358,38.33608769251334,265
PRKACA,2.8166901981766337,1.0355625070483119,0.3968242876432817,0.2566942627963901,30.90736655379543,265
ASF1B,8.636818456174488,2.1560342807620247,0.06312641793888336,0.8887383573303506,83.93317609131715,265
MYL10,0.6670559458159013,-0.4048813597985149,0.6760642606749855,0.09985250109202735,4.456209208402838,265
DDX39A,3.063565482585004,1.11957942804408,0.2829811592643593,0.396834438108721,23.65075347496669,265
DNAJB1,5.129304103237586,1.6349699975907264,0.2075344370125377,0.4035257255524138,65.19971074328093,265
MSH4,3.098919228855221,1.1310534148503382,0.2961263211340397,0.3712932058932248,25.864465695960842,265
USP40,3.6080701826502106,1.28317305396524,0.2098218349264128,0.4856346059431806,26.80651313480048,265
EVX1,1.5783782589780435,0.45639790154248167,0.712540640899217,0.1392576630306304,17.88970081931212,265
KBTBD4,3.199217857774688,1.16290636048497,0.2997517184774333,0.3551919583179568,28.815390275087307,265
CELF1,3.3346107497015542,1.2043559558244912,0.3357271857400796,0.28715195259717113,38.72384899859708,265
NDUFS3,2.576873856589109,0.9465769807589616,0.35002284756241286,0.3539424347481339,18.76090070267405,265
POR,1.5750788340597326,0.45430532439622695,0.7068415289697801,0.14760726479099218,16.807257671333552,265
IGF1R,2.774903455279798,1.0206159557030179,0.3916544568563566,0.26858931290372207,28.668635780322052,265
INSR,7.476589996931392,2.0117768052770635,0.08180246658738087,0.7757682377230618,72.0568273667449,265
FCER2,6.74445820387177,1.9087211608399353,0.0820396993140065,0.7846134363213947,57.97468454917012,265
ATP4A,5.811901092528723,1.7599077277601904,0.1342275803452339,0.5808335569751273,58.154688040489745,265
TRIM28,4.156930708353856,1.424776991465196,0.20503495633276853,0.45901517152958027,37.645973348708175,265
