gene,HR,coef,p_value,CI_lower,CI_upper,n_samples,covariates,gene_transform,q_value
TXLNA,0.15928846015423692,-1.8370385056553498,0.019036703319432784,0.03430140652918545,0.7397018404105207,260,age+stage_num,log1p,0.08215998463233896
LIPG,0.4605794139461771,-0.7752699865887636,0.14364207902962675,0.16294486987621645,1.3018722020039923,260,age+stage_num,log1p,0.21653176621715034
ADGRG4,0.12404725088199209,-2.087092730460373,0.05315596822550283,0.01495685250603611,1.0288073941472577,260,age+stage_num,log1p,0.11922174113155169
DNAJC5G,0.4174808120561956,-0.8735166948942178,0.17540117186953635,0.11801039255652704,1.4769057593941601,260,age+stage_num,log1p,0.24925097332227594
SLC51B,0.24265800568279974,-1.4161022109580785,0.06579134595703984,0.05368292891656418,1.096864662758462,260,age+stage_num,log1p,0.13366704996834144
MEPE,0.060371514712429214,-2.807237896006052,0.012069795292533391,0.006743212292719257,0.5405020086062411,260,age+stage_num,log1p,0.08094766162165955
FPGT,0.04247778034145449,-3.1587741552626287,0.011919765057419106,0.003621320568807301,0.4982607279452016,260,age+stage_num,log1p,0.08094766162165955
SH2D4A,0.6013260544165221,-0.508617971729783,0.2710873717490556,0.24307059335123704,1.4876049740728619,260,age+stage_num,log1p,0.3439217762718744
SLC39A8,0.8170412351152355,-0.20206571401849402,0.64536340179718,0.3455467871712642,1.9318842039985948,260,age+stage_num,log1p,0.6916883666154714
ECH1,0.06264943056050441,-2.7702006868991735,0.018563062362121657,0.0062416528527409225,0.6288320164797189,260,age+stage_num,log1p,0.0817405251968165
MAT2A,0.6053294556534964,-0.5019824143682873,0.3207025408285512,0.22474916747068385,1.6303675515485694,260,age+stage_num,log1p,0.3915594225059895
KDM4D,0.4091876350941181,-0.8935814626287675,0.12407672576299426,0.13101937398173777,1.2779371143786349,260,age+stage_num,log1p,0.19618466800699105
NANP,0.05532197219840397,-2.8945851220906835,0.038866376312272896,0.0035488168618612965,0.862405902319735,260,age+stage_num,log1p,0.10301664033408664
CYHR1,0.10249421891789483,-2.277948882795285,0.02762610336113349,0.01350085200639883,0.7781038490467413,260,age+stage_num,log1p,0.08974874481477975
SHISA6,0.038686114783363736,-3.2522745344548896,0.00611147658198756,0.003783142557503275,0.39560113167379596,260,age+stage_num,log1p,0.08094766162165955
ADNP2,0.4831760375396669,-0.7273742247756795,0.30155115638802116,0.1215647595784622,1.9204503349661202,260,age+stage_num,log1p,0.3730869714396608
STUM,0.5796573600796483,-0.5453181084915842,0.2068724097719596,0.24855568065127076,1.3518204621761454,260,age+stage_num,log1p,0.2803323044140584
LGALS4,0.08792554763523093,-2.431264872205537,0.02447561960804232,0.010572243885605216,0.7312451368513525,260,age+stage_num,log1p,0.08676522210158788
PDE5A,0.45020547741055333,-0.7980511839674509,0.18129388887612508,0.13971667481563568,1.4506856261639418,260,age+stage_num,log1p,0.2552490279373476
CD8A,0.37895023276032896,-0.9703503944999072,0.13548304743508635,0.10599687090054463,1.3547879073133053,260,age+stage_num,log1p,0.2079913934117031
TUSC1,0.8014171219527202,-0.22137371595626326,0.7525260404713812,0.20241622267155826,3.1730134812422186,260,age+stage_num,log1p,0.7859116261092761
TDRD9,0.7827929367368476,-0.24488706657597822,0.5378056836490606,0.3591954373582811,1.705936986036639,260,age+stage_num,log1p,0.5958820751189404
TMEM179,0.5808766856541965,-0.5432167896587667,0.22651760462537007,0.24085155707605224,1.4009364441437255,260,age+stage_num,log1p,0.29979219320702055
SIRT5,0.5949330247309585,-0.5193064432496316,0.26706397361771467,0.23778517325445622,1.488508720166362,260,age+stage_num,log1p,0.3400646091769373
KLK13,0.07057363564065404,-2.6510986370782774,0.010202031183618324,0.009336978898771739,0.5334314344648444,260,age+stage_num,log1p,0.08094766162165955
ERCC6,0.12146941282974495,-2.1080927941521854,0.007431402045220763,0.025949365863878773,0.5686003400083679,260,age+stage_num,log1p,0.08094766162165955
OR13G1,0.5646413715153273,-0.5715644900496841,0.31995343920382396,0.1830593138417317,1.7416206350601378,260,age+stage_num,log1p,0.39081925408508533
PKP3,0.20718413502673752,-1.5741473399320953,0.05774597116591247,0.04076179014967148,1.053076070730995,260,age+stage_num,log1p,0.12459246689322999
UTP18,0.0678276215996081,-2.690785768775603,0.015075780371239087,0.007745855283222463,0.5939416737909503,260,age+stage_num,log1p,0.08094766162165955
CAPN12,0.4830838063012108,-0.7275651283702439,0.2099105514376121,0.15491194996346783,1.5064684420117385,260,age+stage_num,log1p,0.2834282084121069
C4orf3,0.1091090355051044,-2.2154075710104695,0.012798610633406225,0.019068763205645878,0.6243080109846539,260,age+stage_num,log1p,0.08094766162165955
SLC25A40,0.07161528244007713,-2.6364467858905,0.01994597996559567,0.007776080416342907,0.6595544804543153,260,age+stage_num,log1p,0.08352789534821191
SKP2,0.03696542441172205,-3.2977722785910735,0.006666614294473256,0.003413053596887855,0.4003577919739402,260,age+stage_num,log1p,0.08094766162165955
UMODL1,0.059783879233037095,-2.817019232411101,0.005698108452017861,0.008114537442840991,0.4404579116587359,260,age+stage_num,log1p,0.08094766162165955
ADM2,0.28990203605668974,-1.2382122197722234,0.1415403891113171,0.055629429200285255,1.510768521590067,260,age+stage_num,log1p,0.2143796126107956
OR1M1,0.7852263064834275,-0.24178331423295696,0.5367330729415283,0.364624548591169,1.691000660202227,260,age+stage_num,log1p,0.5949872369360448
